test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000028334	ENSMUSG00000028334	Nans	4:46489247-46602202	XH_19_20_21	XH_22_23_24	OK	47.7347	54.1039	0.18069419995922	0.566065	0.3191	0.932355	no	-
ENSMUSG00000021765	ENSMUSG00000021765	Fst	13:114452289-114462047	XH_19_20_21	XH_22_23_24	OK	4.51984	4.24393	-0.0908708424589268	-0.129807	0.8098	0.998171	no	-
ENSMUSG00000036834	ENSMUSG00000036834	Plch1	3:63696233-63899472	XH_19_20_21	XH_22_23_24	OK	2.76909	2.77261	0.00183275429088172	0.00199229	0.99625	0.999251	no	-
ENSMUSG00000016541	ENSMUSG00000016541	Atxn10	15:85336244-85463212	XH_19_20_21	XH_22_23_24	OK	152.089	135.83	-0.163113657741035	-0.568203	0.3186	0.932022	no	-
ENSMUSG00000069727	ENSMUSG00000069727	Zfp975	7:42660104-42692742	XH_19_20_21	XH_22_23_24	OK	1.91147	1.09811	-0.799659978251409	-1.51714	0.0069	0.176561	no	-
ENSMUSG00000085154	ENSMUSG00000085154	C130046K22Rik	11:103676848-103722832	XH_19_20_21	XH_22_23_24	OK	1.25184	1.00261	-0.320289651816677	-0.0773866	0.86145	0.998171	no	-
ENSMUSG00000004100	ENSMUSG00000004100	Ppan	9:20888174-20892178	XH_19_20_21	XH_22_23_24	OK	127.707	141.421	0.147158760269679	0.450191	0.4065	0.972894	no	-
ENSMUSG00000101892	ENSMUSG00000101892	9130401M01Rik	15:58022258-58076541	XH_19_20_21	XH_22_23_24	OK	70.0258	71.3372	0.0267680305717936	0.0748101	0.89355	0.998171	no	-
ENSMUSG00000022223	ENSMUSG00000022223	Sdr39u1	14:55884946-55900293	XH_19_20_21	XH_22_23_24	OK	12.5443	14.733	0.232019260984224	0.331068	0.52725	0.998171	no	-
ENSMUSG00000028556	ENSMUSG00000028556	Dock7	4:98936670-99120915	XH_19_20_21	XH_22_23_24	OK	11.6537	10.6035	-0.136247529394619	-0.225016	0.66995	0.998171	no	-
ENSMUSG00000040888	ENSMUSG00000040888	Gfer	17:24693186-24696156	XH_19_20_21	XH_22_23_24	OK	42.841	50.1521	0.227317955478528	0.544846	0.34585	0.946985	no	-
ENSMUSG00000043419	ENSMUSG00000043419	Rnf227	11:69340460-69342641	XH_19_20_21	XH_22_23_24	OK	2.90063	2.85933	-0.0206891458660631	-0.0327007	0.9544	0.998171	no	-
ENSMUSG00000028868	ENSMUSG00000028868	Wasf2	4:133130504-133199756	XH_19_20_21	XH_22_23_24	OK	38.5351	31.7287	-0.280384722978275	-0.334705	0.20585	0.841026	no	-
ENSMUSG00000028068	ENSMUSG00000028068	Iqgap3	3:88081970-88121048	XH_19_20_21	XH_22_23_24	OK	13.7309	14.2582	0.0543656720309786	0.168349	0.76115	0.998171	no	-
ENSMUSG00000078676	ENSMUSG00000078676	Casc3	11:98795515-98833814	XH_19_20_21	XH_22_23_24	OK	38.8484	38.545	-0.0113114533724672	-0.0211587	0.9641	0.998171	no	-
ENSMUSG00000000134	ENSMUSG00000000134	Tfe3	X:7762559-7775202	XH_19_20_21	XH_22_23_24	OK	51.7065	54.045	0.0638155000245782	0.120191	0.7794	0.998171	no	-
ENSMUSG00000054766	ENSMUSG00000054766	Set	2:30057377-30072577	XH_19_20_21	XH_22_23_24	OK	1334.59	1017.15	-0.391864148595813	-1.01728	0.0807	0.614645	no	-
ENSMUSG00000030880	ENSMUSG00000030880	Polr3e	7:120917743-120947432	XH_19_20_21	XH_22_23_24	OK	31.7266	33.2325	0.0669019052797571	0.209355	0.70715	0.998171	no	-
ENSMUSG00000035151	ENSMUSG00000035151	Elmod2	8:83312631-83332486	XH_19_20_21	XH_22_23_24	OK	2.34295	1.65807	-0.498821251055161	-0.972705	0.0688	0.572077	no	-
ENSMUSG00000027344	ENSMUSG00000027344	Fsip1	2:118130423-118373419	XH_19_20_21	XH_22_23_24	OK	2.87883	2.49349	-0.207316180556334	-0.292243	0.613	0.998171	no	-
ENSMUSG00000049339	ENSMUSG00000049339	Retreg2	1:75142777-75147913	XH_19_20_21	XH_22_23_24	OK	9.04579	11.8708	0.392098755741815	0.587305	0.1251	0.725788	no	-
ENSMUSG00000030116	ENSMUSG00000030116	Mfap5	6:122505844-122529290	XH_19_20_21	XH_22_23_24	OK	3.96894	7.27997	0.875178752515796	1.35312	0.01925	0.315588	no	-
ENSMUSG00000111632	ENSMUSG00000111632	Gm47327	9:44066326-44121960	XH_19_20_21	XH_22_23_24	OK	49.0909	21.4441	-1.19487484843	-0.687928	0.24665	0.880882	no	-
ENSMUSG00000028957	ENSMUSG00000028957	Per3	4:150914561-151861876	XH_19_20_21	XH_22_23_24	OK	0.91623	0.789208	-0.215304221238929	-0.14849	0.78515	0.998171	no	-
ENSMUSG00000039630	ENSMUSG00000039630	Hnrnpu	1:178319129-178337797	XH_19_20_21	XH_22_23_24	OK	476.09	293.223	-0.699236055341253	-1.54151	0.00035	0.0227112	yes	-
ENSMUSG00000091273	ENSMUSG00000091273	Gm6673	5:17223709-17227934	XH_19_20_21	XH_22_23_24	OK	1.00109	0.673179	-0.572509603961295	-0.588302	0.3134	0.928137	no	-
ENSMUSG00000038126	ENSMUSG00000038126	Mphosph9	5:124250958-124327972	XH_19_20_21	XH_22_23_24	OK	10.5344	8.81414	-0.257216428928752	-0.330119	0.54135	0.998171	no	-
ENSMUSG00000024055	ENSMUSG00000024055	Cyp4f13	17:32924687-32947402	XH_19_20_21	XH_22_23_24	OK	6.72902	6.37625	-0.0776882135091449	-0.138294	0.7912	0.998171	no	-
ENSMUSG00000000296	ENSMUSG00000000296	Tpd52l1	10:31332375-31445958	XH_19_20_21	XH_22_23_24	OK	17.5463	16.3524	-0.101664448603129	-0.245168	0.6693	0.998171	no	-
ENSMUSG00000040549	ENSMUSG00000040549	Ckap5	2:91526761-91620664	XH_19_20_21	XH_22_23_24	OK	42.7807	34.929	-0.292534749142235	-0.721339	0.1552	0.774522	no	-
ENSMUSG00000087135	ENSMUSG00000087135	Gm16096	9:40685961-40785319	XH_19_20_21	XH_22_23_24	OK	1.88348	1.53834	-0.292026314568487	-0.165789	0.8127	0.998171	no	-
ENSMUSG00000085072	ENSMUSG00000085072	Ict1os	11:115403751-115412674	XH_19_20_21	XH_22_23_24	OK	1.27354	1.27723	0.00417407168379654	0.00191509	0.9611	0.998171	no	-
ENSMUSG00000020583	ENSMUSG00000020583	Matn3	12:8947928-8972028	XH_19_20_21	XH_22_23_24	OK	2.20492	1.67864	-0.393433448112548	-0.811955	0.1494	0.766878	no	-
ENSMUSG00000032184	ENSMUSG00000032184	Lysmd2	9:75625740-75637771	XH_19_20_21	XH_22_23_24	OK	2.06446	1.4235	-0.536321972728321	-0.827587	0.1344	0.7419	no	-
ENSMUSG00000066829	ENSMUSG00000066829	Zfp810	9:22276747-22307648	XH_19_20_21	XH_22_23_24	OK	1.45556	1.617	0.151745368434827	0.169679	0.7646	0.998171	no	-
ENSMUSG00000033955	ENSMUSG00000033955	Tnks1bp1	2:85048021-85073048	XH_19_20_21	XH_22_23_24	OK	9.09497	7.53068	-0.272288736884297	-0.536215	0.3034	0.923062	no	-
ENSMUSG00000058290	ENSMUSG00000058290	Espl1	15:102296265-102324357	XH_19_20_21	XH_22_23_24	OK	43.3238	44.7743	0.0475110877459887	0.0467624	0.87635	0.998171	no	-
ENSMUSG00000028246	ENSMUSG00000028246	Faxc	4:21931328-21996839	XH_19_20_21	XH_22_23_24	OK	0.936614	0.870842	-0.105043613613882	-0.141302	0.803	0.998171	no	-
ENSMUSG00000074733	ENSMUSG00000074733	Zfp950	19:60889748-61140840	XH_19_20_21	XH_22_23_24	OK	1.4674	0.452012	-1.6988292113895	-0.626491	0.0747	0.595724	no	-
ENSMUSG00000049723	ENSMUSG00000049723	Mmp12	9:7344380-7388047	XH_19_20_21	XH_22_23_24	OK	5.4776	4.28303	-0.354912135083834	-0.634578	0.23735	0.872692	no	-
ENSMUSG00000006143	ENSMUSG00000006143	Upk3bl	5:136054491-136064326	XH_19_20_21	XH_22_23_24	OK	0.982808	1.95844	0.994723423338459	1.13677	0.04565	0.480161	no	-
ENSMUSG00000005774	ENSMUSG00000005774	Rfx5	3:94954074-94962048	XH_19_20_21	XH_22_23_24	OK	5.42395	4.60358	-0.236587661652729	-0.31358	0.531	0.998171	no	-
ENSMUSG00000038034	ENSMUSG00000038034	Igsf8	1:172261640-172319841	XH_19_20_21	XH_22_23_24	OK	23.215	26.4292	0.187075475005652	0.400798	0.4097	0.974566	no	-
ENSMUSG00000037316	ENSMUSG00000037316	Bag4	8:25725345-25785287	XH_19_20_21	XH_22_23_24	OK	17.2584	19.7003	0.190918878834977	0.164561	0.7594	0.998171	no	-
ENSMUSG00000027520	ENSMUSG00000027520	Zdbf2	1:63273225-63314576	XH_19_20_21	XH_22_23_24	OK	13.7004	12.27	-0.159082766053015	-0.353118	0.40015	0.970333	no	-
ENSMUSG00000026078	ENSMUSG00000026078	Pdcl3	1:38985607-38997238	XH_19_20_21	XH_22_23_24	OK	64.024	58.6797	-0.125751319087898	-0.322811	0.5745	0.998171	no	-
ENSMUSG00000019951	ENSMUSG00000019951	Uhrf1bp1l	10:89744990-89819871	XH_19_20_21	XH_22_23_24	OK	17.0037	16.7591	-0.0209040352635931	-0.039082	0.94455	0.998171	no	-
ENSMUSG00000020132	ENSMUSG00000020132	Rab21	10:115287083-115315594	XH_19_20_21	XH_22_23_24	OK	8.93418	7.82298	-0.191617044787139	-0.410355	0.4629	0.988571	no	-
ENSMUSG00000028664	ENSMUSG00000028664	Ephb2	4:136647538-136835988	XH_19_20_21	XH_22_23_24	OK	5.39992	5.23784	-0.0439660434195244	-0.111056	0.8402	0.998171	no	-
ENSMUSG00000020886	ENSMUSG00000020886	Dlg4	11:70016941-70047522	XH_19_20_21	XH_22_23_24	OK	10.8892	13.9655	0.358969259595964	0.498668	0.2962	0.918002	no	-
ENSMUSG00000037112	ENSMUSG00000037112	Sik2	9:50845300-51009073	XH_19_20_21	XH_22_23_24	OK	5.3593	3.59804	-0.574833351357573	-0.420667	0.28325	0.908359	no	-
ENSMUSG00000101959	ENSMUSG00000101959	Ldhal6b	17:5388762-5440259	XH_19_20_21	XH_22_23_24	OK	1.66765	1.42131	-0.230595280074481	-0.130115	0.82355	0.998171	no	-
ENSMUSG00000020922	ENSMUSG00000020922	Lsm12	11:102162496-102185296	XH_19_20_21	XH_22_23_24	OK	40.8366	37.9349	-0.1063370197348	-0.338457	0.5432	0.998171	no	-
ENSMUSG00000117949	ENSMUSG00000117949	AC127331.6	18:80020178-80020431	XH_19_20_21	XH_22_23_24	OK	5.94452	3.02103	-0.976519811242283	-0.791408	0.2098	0.84443	no	-
ENSMUSG00000020185	ENSMUSG00000020185	E2f7	10:110745438-110896550	XH_19_20_21	XH_22_23_24	OK	8.51704	7.4602	-0.191137817256201	-0.339946	0.4585	0.987812	no	-
ENSMUSG00000047635	ENSMUSG00000047635	2810006K23Rik	5:124328088-124341844	XH_19_20_21	XH_22_23_24	OK	3.26353	3.38112	0.0510679187782778	0.103897	0.8577	0.998171	no	-
ENSMUSG00000018395	ENSMUSG00000018395	Kif3a	11:53567378-53601967	XH_19_20_21	XH_22_23_24	OK	24.5861	18.1208	-0.440196254704775	-1.12732	0.0475	0.489106	no	-
ENSMUSG00000048899	ENSMUSG00000048899	Rimkla	4:119422813-119492628	XH_19_20_21	XH_22_23_24	OK	0.665988	0.940088	0.497299628723904	0.454701	0.25595	0.888295	no	-
ENSMUSG00000094777	ENSMUSG00000094777	Hist1h2ap	13:21833025-21833507	XH_19_20_21	XH_22_23_24	OK	25.1349	1.42693	-4.13870548094995	-4.65588	0.03605	0.432393	no	-
ENSMUSG00000022698	ENSMUSG00000022698	Naa50	16:44139829-44163366	XH_19_20_21	XH_22_23_24	OK	64.6248	55.1977	-0.227479757142721	-0.738593	0.20065	0.833487	no	-
ENSMUSG00000030839	ENSMUSG00000030839	Sergef	7:46443153-46639807	XH_19_20_21	XH_22_23_24	OK	6.13481	6.67375	0.121478980735504	0.255713	0.6575	0.998171	no	-
ENSMUSG00000059486	ENSMUSG00000059486	Kbtbd2	6:56777523-56799197	XH_19_20_21	XH_22_23_24	OK	13.8034	13.3549	-0.0476544965539196	-0.118303	0.7986	0.998171	no	-
ENSMUSG00000037278	ENSMUSG00000037278	Tmem97	11:78541816-78550777	XH_19_20_21	XH_22_23_24	OK	78.6035	91.7682	0.223400756755	0.737532	0.1956	0.828572	no	-
ENSMUSG00000055612	ENSMUSG00000055612	Cdca7	2:72476158-72486893	XH_19_20_21	XH_22_23_24	OK	59.2625	57.8354	-0.0351666773828603	-0.0989261	0.85325	0.998171	no	-
ENSMUSG00000038056	ENSMUSG00000038056	Kmt2c	5:25271797-25498783	XH_19_20_21	XH_22_23_24	OK	13.5758	9.43354	-0.525166057490484	-1.27713	0.0093	0.211357	no	-
ENSMUSG00000044548	ENSMUSG00000044548	Dact1	12:71309883-71321660	XH_19_20_21	XH_22_23_24	OK	4.74664	4.04995	-0.229002538582001	-0.436776	0.44335	0.984095	no	-
ENSMUSG00000036833	ENSMUSG00000036833	Pnpla7	2:24976032-25054057	XH_19_20_21	XH_22_23_24	OK	4.30605	5.33694	0.30964772051	0.413221	0.34425	0.945736	no	-
ENSMUSG00000048486	ENSMUSG00000048486	Fitm2	2:163466378-163473005	XH_19_20_21	XH_22_23_24	OK	2.64255	2.86426	0.116231688307022	0.272269	0.6357	0.998171	no	-
ENSMUSG00000086173	ENSMUSG00000086173	Kis2	X:52742502-52744960	XH_19_20_21	XH_22_23_24	OK	1.14431	0.452788	-1.33757031043906	-1.11568	0.0212	0.33071	no	-
ENSMUSG00000034796	ENSMUSG00000034796	Cpne7	8:119910359-124345724	XH_19_20_21	XH_22_23_24	OK	1.25391	0.89346	-0.488958755019915	-0.0207245	0.5526	0.998171	no	-
ENSMUSG00000082108	ENSMUSG00000082108	Gm13777	2:91030777-91031122	XH_19_20_21	XH_22_23_24	OK	1.96304	1.79642	-0.127964881054187	-0.10739	0.85315	0.998171	no	-
ENSMUSG00000017664	ENSMUSG00000017664	Slc35c2	2:165276553-165287869	XH_19_20_21	XH_22_23_24	OK	15.6844	17.9026	0.190838785185028	0.456354	0.40815	0.974153	no	-
ENSMUSG00000031918	ENSMUSG00000031918	Mtmr2	9:13748409-13806481	XH_19_20_21	XH_22_23_24	OK	24.786	13.7387	-0.85127996786042	-1.68591	0.004	0.125285	no	-
ENSMUSG00000027714	ENSMUSG00000027714	Exosc9	3:36552605-36572150	XH_19_20_21	XH_22_23_24	OK	51.2021	48.0196	-0.092579595983711	-0.154317	0.7772	0.998171	no	-
ENSMUSG00000039676	ENSMUSG00000039676	Capsl	15:9436027-9466038	XH_19_20_21	XH_22_23_24	OK	13.3783	12.7461	-0.0698389176486221	-0.160232	0.7797	0.998171	no	-
ENSMUSG00000056458	ENSMUSG00000056458	Mok	12:110807797-110840939	XH_19_20_21	XH_22_23_24	OK	15.4582	13.9246	-0.150736452126048	-0.341523	0.5413	0.998171	no	-
ENSMUSG00000014867	ENSMUSG00000014867	Surf4	2:26913380-26933928	XH_19_20_21	XH_22_23_24	OK	47.1562	56.5955	0.263239880652688	0.670353	0.21395	0.849838	no	-
ENSMUSG00000093424	ENSMUSG00000093424	6330562C20Rik	3:95253673-95357572	XH_19_20_21	XH_22_23_24	OK	0.550454	0.654347	0.249433892780464	0.0221175	0.88495	0.998171	no	-
ENSMUSG00000026723	ENSMUSG00000026723	Trdmt1	2:13509013-13544668	XH_19_20_21	XH_22_23_24	OK	5.46211	6.98696	0.355206512483296	0.530864	0.3507	0.950638	no	-
ENSMUSG00000029703	ENSMUSG00000029703	Lrwd1	5:136116630-136136074	XH_19_20_21	XH_22_23_24	OK	41.9473	48.3666	0.205433172563066	0.573244	0.304	0.923283	no	-
ENSMUSG00000107331	ENSMUSG00000107331	Gm42732	5:73292783-73314069	XH_19_20_21	XH_22_23_24	OK	1.96238	1.56339	-0.327926720637531	-0.142502	0.8327	0.998171	no	-
ENSMUSG00000042770	ENSMUSG00000042770	Hebp1	6:135137521-135254351	XH_19_20_21	XH_22_23_24	OK	4.50327	3.52274	-0.354274980174476	-0.38704	0.47595	0.991661	no	-
ENSMUSG00000019961	ENSMUSG00000019961	Tmpo	10:91147570-91181315	XH_19_20_21	XH_22_23_24	OK	100.67	87.9029	-0.195651152253793	-0.507356	0.365	0.958981	no	-
ENSMUSG00000040562	ENSMUSG00000040562	Gstm2	3:107981701-107986453	XH_19_20_21	XH_22_23_24	OK	27.7834	27.0814	-0.0369208378614297	-0.0999162	0.86295	0.998171	no	-
ENSMUSG00000005501	ENSMUSG00000005501	Usp40	1:87853286-88008551	XH_19_20_21	XH_22_23_24	OK	4.2408	3.59016	-0.240288304721564	-0.282906	0.6076	0.998171	no	-
ENSMUSG00000040389	ENSMUSG00000040389	Wdr47	3:108591278-108645719	XH_19_20_21	XH_22_23_24	OK	11.838	9.87359	-0.261778718250883	-0.412374	0.45815	0.9878	no	-
ENSMUSG00000022295	ENSMUSG00000022295	Atp6v1c1	15:38661932-38692446	XH_19_20_21	XH_22_23_24	OK	46.5655	58.4365	0.327608302215259	0.616099	0.2292	0.865608	no	-
ENSMUSG00000016528	ENSMUSG00000016528	Mapkapk2	1:131053699-131097826	XH_19_20_21	XH_22_23_24	OK	12.6434	12.3309	-0.0361063759308834	-0.102924	0.8539	0.998171	no	-
ENSMUSG00000036782	ENSMUSG00000036782	Klhl13	X:23219270-23365082	XH_19_20_21	XH_22_23_24	OK	226.279	226.552	0.00173952663964815	0.00518507	0.99135	0.99892	no	-
ENSMUSG00000101878	ENSMUSG00000101878	Gm8203	6:116018610-116193486	XH_19_20_21	XH_22_23_24	OK	194.049	239.833	0.305609182659479	0.568445	0.32055	0.932444	no	-
ENSMUSG00000007946	ENSMUSG00000007946	Phox2a	7:101818312-101857194	XH_19_20_21	XH_22_23_24	OK	1.18396	1.22663	0.051079800433843	0.018212	0.9724	0.998171	no	-
ENSMUSG00000000303	ENSMUSG00000000303	Cdh1	8:106603350-106670246	XH_19_20_21	XH_22_23_24	OK	85.1531	75.2771	-0.177848001922335	-0.589434	0.2955	0.917849	no	-
ENSMUSG00000020758	ENSMUSG00000020758	Itgb4	11:115974708-116008412	XH_19_20_21	XH_22_23_24	OK	4.94247	5.68775	0.202625844918023	0.180913	0.7352	0.998171	no	-
ENSMUSG00000063511	ENSMUSG00000063511	Snrnp70	7:45376452-45395742	XH_19_20_21	XH_22_23_24	OK	416.273	400.999	-0.0539313475318779	-0.135698	0.8	0.998171	no	-
ENSMUSG00000035842	ENSMUSG00000035842	Ddx11	17:66123519-66152174	XH_19_20_21	XH_22_23_24	OK	18.268	17.4997	-0.0619885048982777	-0.115945	0.8231	0.998171	no	-
ENSMUSG00000039501	ENSMUSG00000039501	Znfx1	2:167035792-167065862	XH_19_20_21	XH_22_23_24	OK	10.362	9.31517	-0.15364848528324	-0.208787	0.7229	0.998171	no	-
ENSMUSG00000020116	ENSMUSG00000020116	Pno1	11:17159262-17233796	XH_19_20_21	XH_22_23_24	OK	126.416	107.876	-0.228805138474661	-0.533358	0.3441	0.945736	no	-
ENSMUSG00000057465	ENSMUSG00000057465	Saa2	7:46751789-46754313	XH_19_20_21	XH_22_23_24	OK	0.568573	0.89298	0.651282272844266	0.53588	0.34545	0.946484	no	-
ENSMUSG00000057440	ENSMUSG00000057440	Mpp7	18:7347958-7626866	XH_19_20_21	XH_22_23_24	OK	7.96266	6.24882	-0.349666673633121	-0.482918	0.36035	0.955798	no	-
ENSMUSG00000098234	ENSMUSG00000098234	Snhg6	1:9908637-9944118	XH_19_20_21	XH_22_23_24	OK	97.2837	107.724	0.147069700905607	0.380848	0.5146	0.998171	no	-
ENSMUSG00000014748	ENSMUSG00000014748	Tex261	6:83768884-83775813	XH_19_20_21	XH_22_23_24	OK	16.8945	21.296	0.334028822409685	0.544298	0.3011	0.920539	no	-
ENSMUSG00000033721	ENSMUSG00000033721	Vav3	3:109340652-109685698	XH_19_20_21	XH_22_23_24	OK	1.11667	0.386912	-1.52912552190303	-0.950922	0.0266	0.372532	no	-
ENSMUSG00000051747	ENSMUSG00000051747	Ttn	2:76703979-76982547	XH_19_20_21	XH_22_23_24	OK	0.989528	0.539252	-0.875780908687176	-0.62276	0.00615	0.164296	no	-
ENSMUSG00000025537	ENSMUSG00000025537	Phkg1	5:129846985-129903623	XH_19_20_21	XH_22_23_24	OK	3.73936	3.01346	-0.31137045578615	-0.12386	0.7604	0.998171	no	-
ENSMUSG00000078949	ENSMUSG00000078949	R3hdml	2:163492317-163572910	XH_19_20_21	XH_22_23_24	OK	1.00262	1.12688	0.16855897493145	0.182903	0.7409	0.998171	no	-
ENSMUSG00000030096	ENSMUSG00000030096	Slc6a6	6:91684052-91759066	XH_19_20_21	XH_22_23_24	OK	42.8686	45.6007	0.089134668372692	0.139992	0.75675	0.998171	no	-
ENSMUSG00000050213	ENSMUSG00000050213	Snip1	4:125066671-125074042	XH_19_20_21	XH_22_23_24	OK	21.876	18.4811	-0.243298338307749	-0.643226	0.24305	0.878193	no	-
ENSMUSG00000027506	ENSMUSG00000027506	Tpd52	3:8925592-9004723	XH_19_20_21	XH_22_23_24	OK	80.8221	75.927	-0.0901368314881779	-0.205946	0.71195	0.998171	no	-
ENSMUSG00000002379	ENSMUSG00000002379	Ndufa11	17:56713935-56722141	XH_19_20_21	XH_22_23_24	OK	158.939	177.436	0.15882557528086	0.445438	0.43125	0.982023	no	-
ENSMUSG00000026575	ENSMUSG00000026575	Nme7	1:164289799-164458355	XH_19_20_21	XH_22_23_24	OK	28.0062	24.9271	-0.168031195169464	-0.226019	0.6942	0.998171	no	-
ENSMUSG00000083826	ENSMUSG00000083826	Gm13039	4:143107390-143212995	XH_19_20_21	XH_22_23_24	OK	0.582491	0.573012	-0.0236704068530365	-0.00479683	0.9639	0.998171	no	-
ENSMUSG00000003534	ENSMUSG00000003534	Ddr1	17:35681566-35708244	XH_19_20_21	XH_22_23_24	OK	16.0538	18.3716	0.19456244801871	0.467002	0.4058	0.972286	no	-
ENSMUSG00000111082	ENSMUSG00000111082	Gm30934	9:44912556-44921489	XH_19_20_21	XH_22_23_24	OK	1.94383	1.77649	-0.12987248417397	-0.0432952	0.94335	0.998171	no	-
ENSMUSG00000021488	ENSMUSG00000021488	Nsd1	13:55209781-55318325	XH_19_20_21	XH_22_23_24	OK	40.0093	27.3817	-0.547123368134664	-0.711364	0.0219	0.336701	no	-
ENSMUSG00000073413	ENSMUSG00000073413	Ly6g6d	17:35071442-35078804	XH_19_20_21	XH_22_23_24	OK	0.736381	1.00013	0.441663230101432	0.196653	0.729	0.998171	no	-
ENSMUSG00000018334	ENSMUSG00000018334	Ksr1	11:79013439-79146407	XH_19_20_21	XH_22_23_24	OK	15.2193	12.4316	-0.291890015366291	-0.384139	0.44605	0.985254	no	-
ENSMUSG00000021868	ENSMUSG00000021868	Ppif	14:25694153-25701282	XH_19_20_21	XH_22_23_24	OK	37.3876	40.6283	0.11992513539435	0.364912	0.5203	0.998171	no	-
ENSMUSG00000040506	ENSMUSG00000040506	Ambra1	2:91730133-91918849	XH_19_20_21	XH_22_23_24	OK	24.2921	20.4125	-0.251034327473275	-0.620248	0.25285	0.885917	no	-
ENSMUSG00000041354	ENSMUSG00000041354	Rgl2	17:33929542-33937687	XH_19_20_21	XH_22_23_24	OK	28.9959	28.9194	-0.00381129804440793	-0.00729599	0.98955	0.99892	no	-
ENSMUSG00000023094	ENSMUSG00000023094	Msrb2	2:19371439-19394976	XH_19_20_21	XH_22_23_24	OK	16.8883	21.226	0.32980841193622	0.834942	0.12805	0.73065	no	-
ENSMUSG00000010376	ENSMUSG00000010376	Nedd8	14:55662262-55681820	XH_19_20_21	XH_22_23_24	OK	139.353	161.586	0.213558145514806	0.526894	0.3539	0.951913	no	-
ENSMUSG00000030553	ENSMUSG00000030553	Pgpep1l	7:68236609-68264233	XH_19_20_21	XH_22_23_24	OK	2.64331	3.18917	0.270835372945154	0.400884	0.4823	0.994735	no	-
ENSMUSG00000028633	ENSMUSG00000028633	Ctps	4:120539867-120570276	XH_19_20_21	XH_22_23_24	OK	91.2258	89.2757	-0.0311743566522421	-0.100311	0.84765	0.998171	no	-
ENSMUSG00000024228	ENSMUSG00000024228	Nudt12	17:58996250-59024981	XH_19_20_21	XH_22_23_24	OK	1.15962	0.969249	-0.258712874307043	-0.31763	0.5746	0.998171	no	-
ENSMUSG00000055202	ENSMUSG00000055202	Zfp811	17:32795675-32809931	XH_19_20_21	XH_22_23_24	OK	2.30366	1.23076	-0.90437834175887	-1.13133	0.0535	0.514641	no	-
ENSMUSG00000110003	ENSMUSG00000110003	Gm45403	7:9918867-9919143	XH_19_20_21	XH_22_23_24	OK	2.60603	0.401637	-2.69788960606563	-1.78671	0.139	0.750785	no	-
ENSMUSG00000114251	ENSMUSG00000114251	Tmed10-ps	13:35978394-36735131	XH_19_20_21	XH_22_23_24	OK	3.6169	3.68567	0.0271731927332735	0.0170903	0.9766	0.998392	no	-
ENSMUSG00000052752	ENSMUSG00000052752	Traf7	17:24488600-24546531	XH_19_20_21	XH_22_23_24	OK	143.129	159.252	0.153995478479265	0.338343	0.50825	0.998171	no	-
ENSMUSG00000037594	ENSMUSG00000037594	Clba1	12:112808936-112816252	XH_19_20_21	XH_22_23_24	OK	2.65573	2.96901	0.160873472792595	0.296728	0.6058	0.998171	no	-
ENSMUSG00000029407	ENSMUSG00000029407	Uso1	5:92137937-92202798	XH_19_20_21	XH_22_23_24	OK	45.1464	43.7593	-0.0450212908569921	-0.146689	0.79145	0.998171	no	-
ENSMUSG00000038593	ENSMUSG00000038593	Tctn1	5:122206803-122264460	XH_19_20_21	XH_22_23_24	OK	6.63933	6.76001	0.025987719587051	0.0409567	0.9416	0.998171	no	-
ENSMUSG00000034867	ENSMUSG00000034867	Ankrd27	7:35586243-35639226	XH_19_20_21	XH_22_23_24	OK	22.6012	21.3407	-0.0827918748547423	-0.158356	0.69395	0.998171	no	-
ENSMUSG00000008855	ENSMUSG00000008855	Hdac5	11:102194431-102230166	XH_19_20_21	XH_22_23_24	OK	23.7109	22.352	-0.0851464987015423	-0.193204	0.6751	0.998171	no	-
ENSMUSG00000033066	ENSMUSG00000033066	Gas7	11:67455436-67771153	XH_19_20_21	XH_22_23_24	OK	2.60063	1.89708	-0.45508063842833	-0.633546	0.19735	0.82977	no	-
ENSMUSG00000000486	ENSMUSG00000000486	Sept1	7:127214446-127238179	XH_19_20_21	XH_22_23_24	OK	118.471	111.666	-0.0853439695865021	-0.112522	0.8692	0.998171	no	-
ENSMUSG00000006356	ENSMUSG00000006356	Crip2	12:113140235-113145506	XH_19_20_21	XH_22_23_24	OK	46.3879	52.6848	0.183638256210383	0.479071	0.37515	0.962767	no	-
ENSMUSG00000025935	ENSMUSG00000025935	Tram1	1:13564697-13589910	XH_19_20_21	XH_22_23_24	OK	18.6389	16.5997	-0.167159551362447	-0.45802	0.4031	0.971051	no	-
ENSMUSG00000030301	ENSMUSG00000030301	Ccdc91	6:147438361-147632612	XH_19_20_21	XH_22_23_24	OK	6.95707	7.17507	0.0445130700403272	0.0955843	0.8444	0.998171	no	-
ENSMUSG00000025912	ENSMUSG00000025912	Mybl1	1:9667414-9700209	XH_19_20_21	XH_22_23_24	OK	5.48773	4.15566	-0.401131878340339	-0.759662	0.11935	0.713946	no	-
ENSMUSG00000068335	ENSMUSG00000068335	Dok1	6:83030933-83033471	XH_19_20_21	XH_22_23_24	OK	3.67449	3.64707	-0.0108061350231909	-0.0156847	0.97595	0.998392	no	-
