test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000080364	ENSMUSG00000080364	Gm25777	16:18239783-18289246	XH_16_17_18	XH_22_23_24	OK	161.26	147.471	-0.128957349151441	-0.0101865	0.9317	0.998171	no	-
ENSMUSG00000028086	ENSMUSG00000028086	Fbxw7	3:84496092-85887518	XH_16_17_18	XH_22_23_24	OK	10.3995	11.8751	0.191425496042809	0.395711	0.4682	0.989716	no	-
ENSMUSG00000005078	ENSMUSG00000005078	Jkamp	12:72085588-72185029	XH_16_17_18	XH_22_23_24	OK	13.8761	14.1726	0.030502305907324	0.0717195	0.89855	0.998171	no	-
ENSMUSG00000067714	ENSMUSG00000067714	Lpar5	6:125067919-125082472	XH_16_17_18	XH_22_23_24	OK	2.20252	1.87314	-0.233696387802682	-0.359699	0.53055	0.998171	no	-
ENSMUSG00000082718	ENSMUSG00000082718	Gm14928	X:120178938-120179415	XH_16_17_18	XH_22_23_24	OK	2.05355	1.86953	-0.13544445255843	-0.155745	0.7809	0.998171	no	-
ENSMUSG00000041837	ENSMUSG00000041837	Pdcd7	9:65346103-65359643	XH_16_17_18	XH_22_23_24	OK	11.1221	10.7297	-0.0518194745108823	-0.141182	0.80015	0.998171	no	-
ENSMUSG00000002844	ENSMUSG00000002844	Adprh	16:38444029-38453494	XH_16_17_18	XH_22_23_24	OK	38.1885	54.2354	0.506096567145254	0.99509	0.08135	0.617048	no	-
ENSMUSG00000025289	ENSMUSG00000025289	Prdx4	X:155323917-155340754	XH_16_17_18	XH_22_23_24	OK	66.5099	66.9608	0.0097476625004776	0.030387	0.9586	0.998171	no	-
ENSMUSG00000019188	ENSMUSG00000019188	H13	2:152669460-152708670	XH_16_17_18	XH_22_23_24	OK	18.7947	17.5941	-0.0952341702859278	-0.172783	0.7618	0.998171	no	-
ENSMUSG00000048807	ENSMUSG00000048807	Slc35e4	11:3907020-3914664	XH_16_17_18	XH_22_23_24	OK	4.36815	3.57109	-0.29065790476199	-0.696016	0.2249	0.861485	no	-
ENSMUSG00000036596	ENSMUSG00000036596	Cpz	5:35502217-35525698	XH_16_17_18	XH_22_23_24	OK	0.642779	1.12753	0.810771118406061	0.953476	0.0457	0.480476	no	-
ENSMUSG00000038668	ENSMUSG00000038668	Lpar1	4:58435254-58553898	XH_16_17_18	XH_22_23_24	OK	2.97936	9.83087	1.72231663916584	2.35068	5e-05	0.00468291	yes	up
ENSMUSG00000053334	ENSMUSG00000053334	Ficd	5:113735802-113740600	XH_16_17_18	XH_22_23_24	OK	2.01516	2.43287	0.271764841533237	0.585379	0.30335	0.923062	no	-
ENSMUSG00000033737	ENSMUSG00000033737	Fndc3c1	X:106420040-106485401	XH_16_17_18	XH_22_23_24	OK	1.8308	1.01623	-0.849247237552628	-0.963535	0.0146	0.275744	no	-
ENSMUSG00000007415	ENSMUSG00000007415	Gatad1	5:3571565-3680325	XH_16_17_18	XH_22_23_24	OK	41.2419	39.03	-0.079527335919348	-0.138785	0.81605	0.998171	no	-
ENSMUSG00000040565	ENSMUSG00000040565	Btaf1	19:36926078-37012752	XH_16_17_18	XH_22_23_24	OK	14.9334	14.5418	-0.0383368134603468	-0.127137	0.816	0.998171	no	-
ENSMUSG00000032271	ENSMUSG00000032271	Nnmt	9:48591876-48605153	XH_16_17_18	XH_22_23_24	OK	2.15984	1.9629	-0.137937765597599	-0.208117	0.7017	0.998171	no	-
ENSMUSG00000037287	ENSMUSG00000037287	Tbcel	9:42412315-42507809	XH_16_17_18	XH_22_23_24	OK	5.10575	5.39712	0.080066865891486	0.162036	0.7692	0.998171	no	-
ENSMUSG00000028453	ENSMUSG00000028453	Fancg	4:43002342-43010506	XH_16_17_18	XH_22_23_24	OK	6.4876	9.94095	0.615698857154871	0.938632	0.0584	0.53342	no	-
ENSMUSG00000021913	ENSMUSG00000021913	Ogdhl	14:32322018-32348151	XH_16_17_18	XH_22_23_24	OK	46.2731	34.4343	-0.426327404023004	-1.33004	0.0144	0.273908	no	-
ENSMUSG00000017631	ENSMUSG00000017631	Abr	11:76416733-76622314	XH_16_17_18	XH_22_23_24	OK	22.2324	24.9493	0.166335642073526	0.269876	0.6224	0.998171	no	-
ENSMUSG00000031839	ENSMUSG00000031839	Hsbp1	8:119344487-119348922	XH_16_17_18	XH_22_23_24	OK	108.532	80.7918	-0.425839696708444	-1.14709	0.04655	0.483786	no	-
ENSMUSG00000024371	ENSMUSG00000024371	C2	17:34856373-34898265	XH_16_17_18	XH_22_23_24	OK	1.93782	1.84305	-0.0723393577941185	-0.041105	0.89945	0.998171	no	-
ENSMUSG00000034593	ENSMUSG00000034593	Myo5a	9:75071014-75223688	XH_16_17_18	XH_22_23_24	OK	26.9928	24.5194	-0.138650961185592	-0.235268	0.6385	0.998171	no	-
ENSMUSG00000045055	ENSMUSG00000045055	Rpsa-ps2	10:128776370-128777250	XH_16_17_18	XH_22_23_24	OK	15.4243	17.8345	0.209465752498585	0.502157	0.37215	0.961618	no	-
ENSMUSG00000028684	ENSMUSG00000028684	Urod	4:116989964-116994413	XH_16_17_18	XH_22_23_24	OK	46.3412	45.1781	-0.03667180475818	-0.102502	0.8466	0.998171	no	-
ENSMUSG00000089902	ENSMUSG00000089902	Gm13625	2:69861561-69885615	XH_16_17_18	XH_22_23_24	OK	6.2185	5.78268	-0.104828352629686	-0.0301537	0.9577	0.998171	no	-
ENSMUSG00000024319	ENSMUSG00000024319	Vps52	17:33951998-33967035	XH_16_17_18	XH_22_23_24	OK	17.0031	21.7731	0.356749027430376	0.161718	0.74655	0.998171	no	-
ENSMUSG00000099923	ENSMUSG00000099923	1700105P06Rik	19:7354077-7383561	XH_16_17_18	XH_22_23_24	OK	1.69216	1.55363	-0.123223023043725	-0.0579351	0.92495	0.998171	no	-
ENSMUSG00000102899	ENSMUSG00000102899	Gm37850	9:107740370-107770996	XH_16_17_18	XH_22_23_24	OK	0.531227	0.410447	-0.372132532168516	-0.0486836	0.8356	0.998171	no	-
ENSMUSG00000044982	ENSMUSG00000044982	Sft2d3	18:31909097-31911824	XH_16_17_18	XH_22_23_24	OK	1.13031	1.03748	-0.123634976754017	-0.217989	0.69795	0.998171	no	-
ENSMUSG00000031897	ENSMUSG00000031897	Psmb10	8:105934332-105966097	XH_16_17_18	XH_22_23_24	OK	89.6162	65.8069	-0.44552069144169	-0.741025	0.2069	0.842088	no	-
ENSMUSG00000034111	ENSMUSG00000034111	Tmed8	12:87166236-87213541	XH_16_17_18	XH_22_23_24	OK	3.31319	3.59205	0.116586492629618	0.322785	0.57665	0.998171	no	-
ENSMUSG00000035671	ENSMUSG00000035671	Zswim4	8:84210677-84237055	XH_16_17_18	XH_22_23_24	OK	14.9533	9.99916	-0.580585095178697	-1.77571	0.0011	0.0534973	no	-
ENSMUSG00000031832	ENSMUSG00000031832	Taf1c	8:119575234-119605222	XH_16_17_18	XH_22_23_24	OK	16.7637	13.2148	-0.343186018004911	-1.01035	0.07655	0.601771	no	-
ENSMUSG00000027936	ENSMUSG00000027936	Crtc2	3:90254162-90264125	XH_16_17_18	XH_22_23_24	OK	17.7781	16.3479	-0.120995823626493	-0.290796	0.59895	0.998171	no	-
ENSMUSG00000116016	ENSMUSG00000116016	Gm49496	13:111425679-111549947	XH_16_17_18	XH_22_23_24	OK	2.17969	2.10665	-0.0491723226227448	-0.0195733	0.9742	0.998359	no	-
ENSMUSG00000045005	ENSMUSG00000045005	Fzd5	1:64730557-64740607	XH_16_17_18	XH_22_23_24	OK	11.6861	11.9504	0.0322653686032121	0.0827947	0.88345	0.998171	no	-
ENSMUSG00000060450	ENSMUSG00000060450	Rnf14	18:38284536-38317849	XH_16_17_18	XH_22_23_24	OK	16.9445	15.9724	-0.0852359590247327	-0.192887	0.66095	0.998171	no	-
ENSMUSG00000108677	ENSMUSG00000108677	Gm44759	7:127588766-127604799	XH_16_17_18	XH_22_23_24	OK	0.985345	1.43762	0.544981534063875	0.0967737	0.75285	0.998171	no	-
ENSMUSG00000053291	ENSMUSG00000053291	Rab4b	7:27168423-27181157	XH_16_17_18	XH_22_23_24	OK	30.7364	32.1066	0.0629216964373342	0.154032	0.75855	0.998171	no	-
ENSMUSG00000042759	ENSMUSG00000042759	Apobr	7:126571206-126594941	XH_16_17_18	XH_22_23_24	OK	1.26646	1.69993	0.42467382850525	0.363523	0.3621	0.956893	no	-
ENSMUSG00000024858	ENSMUSG00000024858	Grk2	19:4286000-4306222	XH_16_17_18	XH_22_23_24	OK	45.924	37.4786	-0.293181244205449	-0.379133	0.24835	0.88255	no	-
ENSMUSG00000042133	ENSMUSG00000042133	Ppig	2:69722544-69754012	XH_16_17_18	XH_22_23_24	OK	30.2336	34.0078	0.169712904659354	0.266253	0.6284	0.998171	no	-
ENSMUSG00000085572	ENSMUSG00000085572	Gm16234	10:14654754-14705560	XH_16_17_18	XH_22_23_24	OK	0.920981	1.11628	0.277455649580587	0.115339	0.79545	0.998171	no	-
ENSMUSG00000062691	ENSMUSG00000062691	Cebpzos	17:78916499-78937066	XH_16_17_18	XH_22_23_24	OK	51.2541	66.4665	0.374959970702429	0.494227	0.3899	0.968284	no	-
ENSMUSG00000023051	ENSMUSG00000023051	Tarbp2	15:102518191-102523676	XH_16_17_18	XH_22_23_24	OK	80.8924	86.1831	0.0914008280330172	0.258034	0.63745	0.998171	no	-
ENSMUSG00000022898	ENSMUSG00000022898	Vps26c	16:94488776-94526830	XH_16_17_18	XH_22_23_24	OK	22.6681	19.6751	-0.204292503658144	-0.520673	0.31395	0.928337	no	-
ENSMUSG00000036959	ENSMUSG00000036959	Bcorl1	X:48341357-48408049	XH_16_17_18	XH_22_23_24	OK	1.78315	1.85718	0.0586855809707603	0.0714752	0.8973	0.998171	no	-
ENSMUSG00000016319	ENSMUSG00000016319	Slc25a5	X:36795650-36798807	XH_16_17_18	XH_22_23_24	OK	838.67	786.68	-0.0923263444496306	-0.315423	0.57405	0.998171	no	-
ENSMUSG00000033972	ENSMUSG00000033972	Zfp944	17:22337988-22361400	XH_16_17_18	XH_22_23_24	OK	1.30427	1.62385	0.316175816337227	0.59981	0.29555	0.917849	no	-
ENSMUSG00000030056	ENSMUSG00000030056	Isy1	6:87788852-87838798	XH_16_17_18	XH_22_23_24	OK	90.7169	76.578	-0.244441359415582	-0.473421	0.36525	0.958981	no	-
ENSMUSG00000029009	ENSMUSG00000029009	Mthfr	4:148039076-148059551	XH_16_17_18	XH_22_23_24	OK	11.7164	8.8386	-0.406639577518511	-0.726252	0.20935	0.844155	no	-
ENSMUSG00000056900	ENSMUSG00000056900	Usp13	3:32817545-32938071	XH_16_17_18	XH_22_23_24	OK	3.77576	4.42524	0.228988635873521	0.267989	0.63675	0.998171	no	-
ENSMUSG00000074221	ENSMUSG00000074221	Zfp568	7:29983954-30028282	XH_16_17_18	XH_22_23_24	OK	61.2979	53.8405	-0.187145841714029	-0.309393	0.57765	0.998171	no	-
ENSMUSG00000043782	ENSMUSG00000043782	Bicdl2	17:23660505-23675227	XH_16_17_18	XH_22_23_24	OK	1.0533	0.816064	-0.36816219662795	-0.169896	0.81605	0.998171	no	-
ENSMUSG00000056004	ENSMUSG00000056004	9330182L06Rik	5:9266117-9481825	XH_16_17_18	XH_22_23_24	OK	0.954101	0.852925	-0.161723109252928	-0.19443	0.71415	0.998171	no	-
ENSMUSG00000027199	ENSMUSG00000027199	Gatm	2:122594466-122611303	XH_16_17_18	XH_22_23_24	OK	1.96913	1.33491	-0.560815881377885	-0.932076	0.06865	0.57192	no	-
ENSMUSG00000066232	ENSMUSG00000066232	Ipo7	7:109998375-110151202	XH_16_17_18	XH_22_23_24	OK	104.703	101.637	-0.0428770822660794	-0.1257	0.82405	0.998171	no	-
ENSMUSG00000113157	ENSMUSG00000113157	Gm48693	12:20615013-20670194	XH_16_17_18	XH_22_23_24	OK	0.882277	1.14398	0.374758248893228	0.24612	0.6746	0.998171	no	-
ENSMUSG00000046010	ENSMUSG00000046010	Zfp830	11:82764344-82765935	XH_16_17_18	XH_22_23_24	OK	18.7481	24.3647	0.378048063783183	1.07968	0.06005	0.540258	no	-
ENSMUSG00000038658	ENSMUSG00000038658	Ric1	19:29410918-29606829	XH_16_17_18	XH_22_23_24	OK	8.78539	9.34071	0.0884258837002865	0.238288	0.6802	0.998171	no	-
ENSMUSG00000086130	ENSMUSG00000086130	Gm16211	4:147668517-147670854	XH_16_17_18	XH_22_23_24	OK	1.71295	2.25456	0.3963628639228	0.705444	0.21655	0.852144	no	-
ENSMUSG00000049532	ENSMUSG00000049532	Sall2	14:52311171-52328762	XH_16_17_18	XH_22_23_24	OK	2.51033	2.47263	-0.0218306552131876	-0.0522118	0.92565	0.998171	no	-
ENSMUSG00000034708	ENSMUSG00000034708	Grn	11:102430314-102447682	XH_16_17_18	XH_22_23_24	OK	79.797	90.4985	0.181559371152737	0.510572	0.3589	0.954381	no	-
ENSMUSG00000068417	ENSMUSG00000068417	Pnp2	14:50931081-50965237	XH_16_17_18	XH_22_23_24	OK	8.04393	7.50618	-0.0998216402435133	-0.087345	0.8684	0.998171	no	-
ENSMUSG00000019988	ENSMUSG00000019988	Nedd1	10:92684745-92723688	XH_16_17_18	XH_22_23_24	OK	8.51101	7.24692	-0.231962378175931	-0.545552	0.3099	0.9263	no	-
ENSMUSG00000034460	ENSMUSG00000034460	Six4	12:73099608-73113456	XH_16_17_18	XH_22_23_24	OK	5.09688	6.01592	0.239170995015578	0.698525	0.22715	0.863253	no	-
ENSMUSG00000019853	ENSMUSG00000019853	Hebp2	10:18539497-18546076	XH_16_17_18	XH_22_23_24	OK	5.87827	4.48228	-0.391158851971119	-0.703527	0.2191	0.854257	no	-
ENSMUSG00000033676	ENSMUSG00000033676	Gabrb3	7:57387271-57828802	XH_16_17_18	XH_22_23_24	OK	1.59242	1.32429	-0.266001810483331	-0.291544	0.547	0.998171	no	-
ENSMUSG00000004038	ENSMUSG00000004038	Gstm3	3:107963695-107969283	XH_16_17_18	XH_22_23_24	OK	4.36788	5.02325	0.201687856440297	0.413199	0.46415	0.988602	no	-
ENSMUSG00000004285	ENSMUSG00000004285	Atp6v1f	6:29467717-29470512	XH_16_17_18	XH_22_23_24	OK	129.874	123.272	-0.0752674975274223	-0.238254	0.6769	0.998171	no	-
ENSMUSG00000028410	ENSMUSG00000028410	Dnaja1	4:40720153-40757923	XH_16_17_18	XH_22_23_24	OK	157.606	170.96	0.117336354423467	0.225385	0.69145	0.998171	no	-
ENSMUSG00000031072	ENSMUSG00000031072	LTO1	7:144915099-144939925	XH_16_17_18	XH_22_23_24	OK	12.3554	11.28	-0.131374650228651	-0.061302	0.89695	0.998171	no	-
ENSMUSG00000031878	ENSMUSG00000031878	Nae1	8:104511027-104534637	XH_16_17_18	XH_22_23_24	OK	38.8492	28.9008	-0.426775461953	-1.28394	0.0218	0.336242	no	-
ENSMUSG00000028161	ENSMUSG00000028161	Ppp3ca	3:136670123-136937727	XH_16_17_18	XH_22_23_24	OK	5.0794	5.6341	0.149527080544568	0.33138	0.53945	0.998171	no	-
ENSMUSG00000023089	ENSMUSG00000023089	Ndufa5	6:24518665-24528013	XH_16_17_18	XH_22_23_24	OK	46.8013	54.9087	0.230486150807339	0.536848	0.3549	0.952511	no	-
ENSMUSG00000036534	ENSMUSG00000036534	Slc38a7	8:95835919-95853539	XH_16_17_18	XH_22_23_24	OK	19.819	12.3746	-0.67950227895568	-1.37152	0.0134	0.262488	no	-
ENSMUSG00000001687	ENSMUSG00000001687	Ubl3	5:148504634-148552789	XH_16_17_18	XH_22_23_24	OK	31.324	34.4612	0.13770448652889	0.28308	0.6089	0.998171	no	-
ENSMUSG00000038831	ENSMUSG00000038831	Ralgps1	2:33133416-33371486	XH_16_17_18	XH_22_23_24	OK	3.44478	3.37005	-0.0316418522998713	-0.0556803	0.9151	0.998171	no	-
ENSMUSG00000087013	ENSMUSG00000087013	2610027K06Rik	11:85353166-85832223	XH_16_17_18	XH_22_23_24	OK	2.00014	2.5338	0.341201667854585	0.152136	0.9016	0.998171	no	-
ENSMUSG00000037907	ENSMUSG00000037907	Ankrd13b	11:77470484-77489678	XH_16_17_18	XH_22_23_24	OK	7.59235	5.58361	-0.443348324004961	-1.08445	0.0577	0.529852	no	-
ENSMUSG00000024099	ENSMUSG00000024099	Ndufv2	17:66078637-66101559	XH_16_17_18	XH_22_23_24	OK	65.6185	74.0576	0.17454518146964	0.503485	0.3716	0.96087	no	-
ENSMUSG00000064637	ENSMUSG00000064637	Snora20	17:12911348-12940600	XH_16_17_18	XH_22_23_24	OK	12.06	45.5985	1.91875645929774	0.0932537	0.46085	0.988567	no	-
ENSMUSG00000025429	ENSMUSG00000025429	Pstpip2	18:77789913-77882879	XH_16_17_18	XH_22_23_24	OK	1.98086	2.4091	0.282367360670066	0.43146	0.45055	0.986118	no	-
ENSMUSG00000097698	ENSMUSG00000097698	Gm26906	12:109541000-109571726	XH_16_17_18	XH_22_23_24	OK	0.742553	2.68121	1.85231831212552	1.02975	0.09855	0.661039	no	-
ENSMUSG00000048644	ENSMUSG00000048644	Ctxn1	8:4257659-4259274	XH_16_17_18	XH_22_23_24	OK	15.2345	11.9556	-0.349655616690609	-0.8615	0.1329	0.738636	no	-
ENSMUSG00000073894	ENSMUSG00000073894	Rbmxl2	7:107209444-107210916	XH_16_17_18	XH_22_23_24	OK	30.0532	30.9873	0.0441584406417213	0.129159	0.82	0.998171	no	-
ENSMUSG00000115219	ENSMUSG00000115219	Eef1akmt4	16:20589470-20646485	XH_16_17_18	XH_22_23_24	OK	13.1764	11.2095	-0.233234329042067	-0.373771	0.51785	0.998171	no	-
ENSMUSG00000020895	ENSMUSG00000020895	Tmem107	11:69070805-69073293	XH_16_17_18	XH_22_23_24	OK	19.4622	23.781	0.289134581169474	0.616798	0.26365	0.894689	no	-
ENSMUSG00000031985	ENSMUSG00000031985	Gnpat	8:124793091-124890057	XH_16_17_18	XH_22_23_24	OK	93.286	62.3595	-0.58105122274465	-1.06623	0.05235	0.510439	no	-
ENSMUSG00000021807	ENSMUSG00000021807	Rtraf	14:19751264-19823824	XH_16_17_18	XH_22_23_24	OK	154.349	145.518	-0.0849985161844859	-0.186725	0.73955	0.998171	no	-
ENSMUSG00000044627	ENSMUSG00000044627	Swi5	2:32278815-32307921	XH_16_17_18	XH_22_23_24	OK	278.089	261.58	-0.0882944401937321	-0.23639	0.68805	0.998171	no	-
ENSMUSG00000022817	ENSMUSG00000022817	Itgb5	16:33829664-33949338	XH_16_17_18	XH_22_23_24	OK	25.7396	22.5222	-0.192641875109985	-0.49759	0.29935	0.919834	no	-
ENSMUSG00000073000	ENSMUSG00000073000	Gm10451	12:76444496-76451336	XH_16_17_18	XH_22_23_24	OK	5.41528	8.40141	0.633595539142017	1.22666	0.03465	0.425063	no	-
ENSMUSG00000038069	ENSMUSG00000038069	Cdkn2aip	8:47709343-47715021	XH_16_17_18	XH_22_23_24	OK	11.6548	8.65097	-0.429990436803797	-1.14715	0.0388	0.446074	no	-
ENSMUSG00000025764	ENSMUSG00000025764	Jade1	3:41555730-41616864	XH_16_17_18	XH_22_23_24	OK	157.151	154.042	-0.0288276929169287	-0.0531367	0.91785	0.998171	no	-
ENSMUSG00000032487	ENSMUSG00000032487	Ptgs2	1:150100030-150108227	XH_16_17_18	XH_22_23_24	OK	6.02869	4.82829	-0.320332215950011	-0.834944	0.13145	0.736295	no	-
ENSMUSG00000017417	ENSMUSG00000017417	Plxdc1	11:97923237-97986444	XH_16_17_18	XH_22_23_24	OK	2.59887	3.93968	0.600193982223359	1.23225	0.023	0.34477	no	-
ENSMUSG00000032540	ENSMUSG00000032540	Abhd5	9:122351607-122398801	XH_16_17_18	XH_22_23_24	OK	5.83103	6.24804	0.0996529443686899	0.181292	0.7415	0.998171	no	-
ENSMUSG00000029148	ENSMUSG00000029148	Nrbp1	5:31240674-31251566	XH_16_17_18	XH_22_23_24	OK	39.6055	39.2248	-0.0139346995255646	-0.0394242	0.93805	0.998171	no	-
ENSMUSG00000078249	ENSMUSG00000078249	Hmga1b	11:120762793-120764419	XH_16_17_18	XH_22_23_24	OK	19.2127	19.8501	0.0470859972013345	0.132366	0.81605	0.998171	no	-
ENSMUSG00000018500	ENSMUSG00000018500	Adora2b	11:62248983-62266453	XH_16_17_18	XH_22_23_24	OK	2.08225	2.16494	0.0561837495750685	0.104843	0.858	0.998171	no	-
ENSMUSG00000008028	ENSMUSG00000008028	1700008O03Rik	7:44310252-44400187	XH_16_17_18	XH_22_23_24	OK	1.72333	2.56221	0.572189735221534	0.480246	0.42325	0.980299	no	-
ENSMUSG00000033565	ENSMUSG00000033565	Rbfox2	15:77078989-77307004	XH_16_17_18	XH_22_23_24	OK	31.4705	32.7103	0.0557448908421763	0.107461	0.83675	0.998171	no	-
ENSMUSG00000054312	ENSMUSG00000054312	Mrps21	3:95862633-95871519	XH_16_17_18	XH_22_23_24	OK	83.549	78.4288	-0.0912390341081768	-0.239629	0.663	0.998171	no	-
ENSMUSG00000004933	ENSMUSG00000004933	Matk	10:81252934-81263365	XH_16_17_18	XH_22_23_24	OK	1.2092	0.775369	-0.641097923061852	-0.808114	0.09745	0.658636	no	-
ENSMUSG00000097605	ENSMUSG00000097605	9430098F02Rik	11:51949881-52286179	XH_16_17_18	XH_22_23_24	OK	2.80607	2.59554	-0.112516277414655	-0.0307306	0.9499	0.998171	no	-
ENSMUSG00000044968	ENSMUSG00000044968	Napepld	5:21662900-21701396	XH_16_17_18	XH_22_23_24	OK	2.12847	2.44847	0.202063763454332	0.456655	0.42515	0.980768	no	-
ENSMUSG00000035239	ENSMUSG00000035239	Neu3	7:99811438-99828417	XH_16_17_18	XH_22_23_24	OK	0.745012	1.31367	0.818267340942152	1.47347	0.01095	0.234727	no	-
ENSMUSG00000042870	ENSMUSG00000042870	Tom1	8:74993355-75070121	XH_16_17_18	XH_22_23_24	OK	35.2977	25.7434	-0.455371573721519	-0.512711	0.17335	0.798372	no	-
ENSMUSG00000078771	ENSMUSG00000078771	Evi2a	11:79339692-79581612	XH_16_17_18	XH_22_23_24	OK	0.653532	0.755043	0.208300929951584	0.0862481	0.8804	0.998171	no	-
ENSMUSG00000030555	ENSMUSG00000030555	Ttc23	7:67647409-67762912	XH_16_17_18	XH_22_23_24	OK	5.91142	5.28318	-0.162098162243725	-0.20123	0.6741	0.998171	no	-
ENSMUSG00000037916	ENSMUSG00000037916	Ndufv1	19:4007383-4012806	XH_16_17_18	XH_22_23_24	OK	104.697	113.145	0.111952728048562	0.359632	0.507	0.998171	no	-
ENSMUSG00000066491	ENSMUSG00000066491	Cox6c2	12:56373592-56373823	XH_16_17_18	XH_22_23_24	OK	6.9653	9.62686	0.466879817914515	0.500361	0.39645	0.9697	no	-
ENSMUSG00000097206	ENSMUSG00000097206	Gm26699	6:38551333-38609470	XH_16_17_18	XH_22_23_24	OK	2.05558	1.87483	-0.132785735130098	-0.0636078	0.9233	0.998171	no	-
ENSMUSG00000109005	ENSMUSG00000109005	Gm45221	7:90130212-90213465	XH_16_17_18	XH_22_23_24	OK	0.498364	0.782586	0.651049444418557	0.201907	0.77195	0.998171	no	-
ENSMUSG00000018570	ENSMUSG00000018570	2810408A11Rik	11:69897351-69900987	XH_16_17_18	XH_22_23_24	OK	3.91594	4.11618	0.0719474123226555	0.112761	0.84195	0.998171	no	-
ENSMUSG00000058833	ENSMUSG00000058833	Rex1bd	8:70504291-70506752	XH_16_17_18	XH_22_23_24	OK	122.936	72.4805	-0.762242636781039	-2.23107	0.00015	0.0116579	yes	-
ENSMUSG00000068735	ENSMUSG00000068735	Trp53i11	2:93187547-93201759	XH_16_17_18	XH_22_23_24	OK	9.18825	9.77644	0.08951910572489	0.220461	0.67785	0.998171	no	-
ENSMUSG00000079092	ENSMUSG00000079092	Prl2c2	13:12996124-13005383	XH_16_17_18	XH_22_23_24	OK	0.677735	1.40276	1.04947501451682	0.934759	0.0387	0.445566	no	-
ENSMUSG00000059923	ENSMUSG00000059923	Grb2	11:115644044-115708597	XH_16_17_18	XH_22_23_24	OK	55.6917	59.9167	0.105495835588072	0.171285	0.75855	0.998171	no	-
ENSMUSG00000082324	ENSMUSG00000082324	Gm14615	X:42128194-42130723	XH_16_17_18	XH_22_23_24	OK	0.953203	0.852884	-0.160433956898372	-0.243616	0.6766	0.998171	no	-
ENSMUSG00000109398	ENSMUSG00000109398	Gm3854	7:6342994-6355956	XH_16_17_18	XH_22_23_24	OK	0.836065	0.871136	0.059282857844201	0.0979955	0.86055	0.998171	no	-
ENSMUSG00000075486	ENSMUSG00000075486	Commd6	14:101632980-101640686	XH_16_17_18	XH_22_23_24	OK	14.2868	13.8942	-0.0402000440261168	-0.0737252	0.89525	0.998171	no	-
ENSMUSG00000083022	ENSMUSG00000083022	Rps15a-ps6	11:6105690-6201643	XH_16_17_18	XH_22_23_24	OK	7.17307	7.14059	-0.00654742607480789	-0.00229418	0.97195	0.998171	no	-
ENSMUSG00000037965	ENSMUSG00000037965	Zc3h7a	16:11136591-11176393	XH_16_17_18	XH_22_23_24	OK	19.4365	25.3785	0.38483834991388	0.702992	0.21075	0.846265	no	-
ENSMUSG00000041642	ENSMUSG00000041642	Kif21b	1:136131388-136177998	XH_16_17_18	XH_22_23_24	OK	3.13922	3.11233	-0.0124111008953741	-0.0167094	0.9657	0.998171	no	-
ENSMUSG00000002320	ENSMUSG00000002320	Tm9sf1	14:55625399-55646352	XH_16_17_18	XH_22_23_24	OK	15.2237	15.6635	0.0410875809332865	0.0435754	0.91945	0.998171	no	-
ENSMUSG00000035067	ENSMUSG00000035067	Xkr6	14:63602523-63820809	XH_16_17_18	XH_22_23_24	OK	1.67831	1.57678	-0.090027837688083	-0.167082	0.73905	0.998171	no	-
ENSMUSG00000030591	ENSMUSG00000030591	Psmd8	7:29174187-29180701	XH_16_17_18	XH_22_23_24	OK	132.388	122.611	-0.110683942679612	-0.35134	0.5191	0.998171	no	-
ENSMUSG00000032867	ENSMUSG00000032867	Fbxw8	5:118064964-118155464	XH_16_17_18	XH_22_23_24	OK	20.3862	19.9444	-0.031609158616779	-0.0926604	0.872	0.998171	no	-
ENSMUSG00000039145	ENSMUSG00000039145	Camk1d	2:5293456-5714515	XH_16_17_18	XH_22_23_24	OK	2.06287	4.40532	1.09459391262576	1.37862	0.0041	0.127336	no	-
ENSMUSG00000040234	ENSMUSG00000040234	Tm7sf3	6:146602351-146650732	XH_16_17_18	XH_22_23_24	OK	28.4418	31.6878	0.155914728821983	0.438082	0.41465	0.977375	no	-
ENSMUSG00000028807	ENSMUSG00000028807	Zbtb8a	4:129335694-129378116	XH_16_17_18	XH_22_23_24	OK	16.3203	21.23	0.379436794048202	0.849655	0.14275	0.7564	no	-
ENSMUSG00000085917	ENSMUSG00000085917	Gm15899	8:119910359-124345724	XH_16_17_18	XH_22_23_24	OK	3.43941	3.69608	0.103834878850826	0.001437	0.94285	0.998171	no	-
ENSMUSG00000021552	ENSMUSG00000021552	Gkap1	13:58232142-58275699	XH_16_17_18	XH_22_23_24	OK	15.7171	12.8983	-0.285154116495008	-0.630107	0.2557	0.887967	no	-
ENSMUSG00000025377	ENSMUSG00000025377	Tepsin	11:120090530-120098731	XH_16_17_18	XH_22_23_24	OK	12.9693	13.5224	0.0602506143786536	0.141176	0.79515	0.998171	no	-
ENSMUSG00000035799	ENSMUSG00000035799	Twist1	12:33957670-33959829	XH_16_17_18	XH_22_23_24	OK	1.14484	1.30029	0.183687434404742	0.290227	0.6155	0.998171	no	-
ENSMUSG00000032221	ENSMUSG00000032221	Mns1	9:72438010-72492212	XH_16_17_18	XH_22_23_24	OK	32.3117	30.7901	-0.0695901034522335	-0.127149	0.8354	0.998171	no	-
