tracking_id	15_1	15_2	15_3	16_1	16_2	16_3
ENSG00000213235	0.925407	0.901522	1.40986	0.834679	0.750571	0.814308	
ENSG00000213236	0.296405	0	0	0	0	0	
ENSG00000213237	0	0	0	0	0	0	
ENSG00000213238	2.62349	0.490517	2.51644	0.474225	1.69602	1.48279	
ENSG00000213239	0	0.446554	0	0	0.26328	0.212042	
ENSG00000213244	0	0.444234	0	0	0	0.443924	
ENSG00000213246	63.8876	75.6216	68.446	69.255	65.9284	74.6646	
ENSG00000213247	0	0	0	0	0	0	
ENSG00000213250	1.39544	2.06422	1.60246	1.68507	1.6851	0.898917	
ENSG00000213252	0.115065	0.258665	0.0625525	0.119662	0.15563	0.0583226	
ENSG00000213253	0	0	0	0	0	0	
ENSG00000213260	0.1476	0.33224	0.163597	0	0.197256	0.30999	
ENSG00000213261	3.67263	2.81886	2.78629	1.06197	2.89289	3.00177	
ENSG00000213262	0	0.138447	0	0	0	0.127982	
ENSG00000213264	0.236666	0	0	0	0	0	
ENSG00000213265	0.240711	0.180332	0.240847	0.0415922	0.274504	0.0403974	
ENSG00000213269	0.138843	0	0	0.146509	0	0.145306	
ENSG00000213270	0.81701	0.787816	0.257033	0.122672	0.469865	0.121084	
ENSG00000213272	0.904363	0.290736	0.427921	0.680467	0.692323	0.269391	
ENSG00000213275	0.439665	0.493199	0	0	0	0	
ENSG00000213277	0	0.538115	0.269237	0.511688	0.315616	0.258799	
ENSG00000213279	0	0.0380635	0	0.0350818	0.0919289	0	
ENSG00000213280	3.05871	3.05733	3.10217	1.46767	3.54946	2.26388	
ENSG00000213281	30.1025	35.0507	33.3535	30.0957	32.9248	30.7074	
ENSG00000213285	0	0	0	0	0	0	
ENSG00000213287	0	0.460394	0	1.77701	0.531591	0	
ENSG00000213290	0	0	0	0	0	0	
ENSG00000213291	3.47655	1.1125	2.29672	0.539607	0	3.39999	
ENSG00000213293	0	1.35992	0.926803	0.874666	0.523633	1.36127	
ENSG00000213295	0	0	0	0	0.646332	0	
ENSG00000213296	0	0	0.504083	0	0	0	
ENSG00000213297	1.35518	0.989607	1.49082	1.55179	2.34408	1.81061	
ENSG00000213300	0.945037	0.956519	1.44989	0.890377	1.3991	0.87468	
ENSG00000213301	0	0	0	0.422445	0	0	
ENSG00000213302	2.51386	1.6889	2.32603	0	1.29266	2.87087	
ENSG00000213303	1.75881	1.47961	3.037	1.90756	0.568361	0.994529	
ENSG00000213304	1.72876	0.834135	2.78566	0.793884	0.651706	0.804261	
ENSG00000213305	0.458739	0.516057	0.504908	0.240988	0.461815	0	
ENSG00000213307	0	0.278971	0.279533	1.06214	0.326905	0.269022	
ENSG00000213309	0.487395	0	0.274762	0.522089	0.321679	0	
ENSG00000213310	0	0	0	0.824917	0	0	
ENSG00000213312	0	0	0	0.135855	0	0	
ENSG00000213315	1.94375	0.728786	0.738023	2.44575	2.54191	2.50899	
ENSG00000213316	0.509005	0.563705	0.713583	0.540442	0	0.359417	
ENSG00000213318	0.399692	1.04943	0.588896	0.702233	1.07035	0.417377	
ENSG00000213326	0.208472	1.17361	0.467444	0.222365	0.276386	0.223678	
ENSG00000213328	0.21931	0	0	0.230208	0.441854	0	
ENSG00000213331	0.66622	0.374985	1.29719	0.529738	0.222031	0.176146	
ENSG00000213332	0.33608	0.252039	0.616148	0.235289	0.150427	0.116005	
ENSG00000213333	0.113402	0.259674	0	0.121277	0	0	
ENSG00000213335	0.981342	0.73645	0.18187	0.519949	0.436242	0.34557	
ENSG00000213337	27.4803	27.7583	27.4391	24.6638	25.4733	29.5504	
ENSG00000213338	0	0	0	0	0	0	
ENSG00000213339	79.2882	71.4332	73.6511	63.5033	68.8591	78.7217	
ENSG00000213341	19.2846	21.944	24.8172	18.2143	18.5106	22.789	
ENSG00000213343	0.297194	0.334431	0.674932	0	0	0.326804	
ENSG00000213344	1.84882	0.693375	0.350348	0	0.403663	0	
ENSG00000213347	12.846	10.3672	8.63613	7.39075	8.10548	12.4887	
ENSG00000213352	0.188764	0.318424	0	0.2964	0.254054	0	
ENSG00000213355	0.752781	0.120964	0.236359	0.225683	0	0	
ENSG00000213358	0.102667	0.230949	0	0.215268	0	0	
ENSG00000213361	1.47573	1.64119	3.45916	0	1.86661	2.6045	
ENSG00000213362	0	0.260616	0	0	0	0.750361	
ENSG00000213363	0.197751	0	0.221315	0	0.525089	0	
ENSG00000213365	0.15321	0.517329	0.510047	0.324148	0	0.161228	
ENSG00000213366	21.3127	23.0911	23.0045	21.925	24.4477	24.7568	
ENSG00000213368	0.301328	0.169575	0.167098	0.159335	0	0.158398	
ENSG00000213370	0.357674	1.61072	0.199451	0.189967	0.476039	0.379941	
ENSG00000213371	0	0	0	0	0	0	
ENSG00000213373	0.042172	0.236952	0.0457026	0	0	0	
ENSG00000213376	0.189749	0	0.103978	0	0	0	
ENSG00000213380	45.6211	39.1465	33.4599	43.8211	29.9675	40.4449	
ENSG00000213383	2.4122	1.80906	2.90789	1.81032	1.85014	2.50066	
ENSG00000213384	0	0	0	1.53928	3.47824	0	
ENSG00000213385	0.522375	1.0286	0.721126	0.963193	0.699676	0.817361	
ENSG00000213386	0.290472	0.163455	0	0.767134	0	0.761872	
ENSG00000213390	3.84184	4.20161	4.05129	4.78435	4.59905	4.91284	
ENSG00000213393	0	0	0	0	0	0	
ENSG00000213394	0.33817	0.126804	0.124014	0.118391	0.756724	0.116758	
ENSG00000213397	15.4471	17.3242	18.7954	14.9825	15.7398	17.3915	
ENSG00000213398	7.66799	7.43764	5.74196	6.85804	5.1842	6.50002	
ENSG00000213399	0.523306	0.441624	1.30044	0.551412	0.876145	0.818912	
ENSG00000213400	4.92102	0.782451	0.822544	0.766447	1.78204	7.41485	
ENSG00000213401	0	0	0	0	0	0	
ENSG00000213402	1.6189	1.60925	1.45187	0.690734	0.725949	1.11156	
ENSG00000213403	1.38395	2.31133	0	0.754207	0	0.809933	
ENSG00000213406	0.211011	0.59336	0.57948	0.221336	0.708956	0.326929	
ENSG00000213409	0.989477	0.278314	0.272789	0.520639	0.33164	0.386007	
ENSG00000213411	0.598355	0.775886	0.34945	0.52545	0.249399	0.232253	
ENSG00000213412	0	0.252671	0	0	0	0	
ENSG00000213413	0	0.0652708	0.326752	0.309861	0	0	
ENSG00000213414	0.438677	0.308157	0.655437	0.28499	0.519349	0.111055	
ENSG00000213416	0	0	0	0	0	0	
ENSG00000213417	0.13805	0	0.458119	0.291303	0.369454	0.288862	
ENSG00000213420	6.84	3.22558	3.12959	2.01085	2.44268	2.03695	
ENSG00000213421	0	0	0	0	0	0	
ENSG00000213423	0.102522	0.115311	0.337631	0	0	0.105765	
ENSG00000213424	0.200341	0.066149	0.854697	0.0811817	0.239668	0.149013	
ENSG00000213430	0.390007	0.438324	0.317438	0.253105	0.396091	0.147774	
ENSG00000213431	0	0.0847171	0.0822382	0.235834	0.203346	0.230738	
ENSG00000213432	0	0.257381	0.514268	0	0	0	
ENSG00000213433	1.53815	1.73166	2.89558	2.47384	2.36506	0.836975	
ENSG00000213434	0.31712	0.178478	0.352276	0.335765	0.846385	0.167196	
ENSG00000213435	0	0	0	0	0	0	
ENSG00000213438	0.139109	0	0	0	0	0	
ENSG00000213439	0	0	0.116066	0	0	0	
ENSG00000213440	0	0.495921	1.01815	0.479606	0.57137	1.00034	
ENSG00000213442	11.9739	16.0084	13.2298	11.2296	13.8198	17.6126	
ENSG00000213443	5.34619	4.56229	5.88093	4.62606	6.09583	4.99223	
ENSG00000213445	9.61294	7.3006	6.55699	7.09945	3.18487	7.27414	
ENSG00000213448	0.397557	2.23235	0	0.86102	0	0	
ENSG00000213449	0.284624	0.106698	0.311935	0.297977	0.127684	0.195165	
ENSG00000213450	0	0	0	0	0	0	
ENSG00000213451	0	0	0	0	0	0.229418	
ENSG00000213452	0	0	0.11453	0.109369	0	0	
ENSG00000213453	0	0.944261	0.470214	0.447347	0.555858	1.12516	
ENSG00000213455	0.276357	0	0	0	0	0	
ENSG00000213461	1.72056	0.482638	0.989653	0	1.11304	0	
ENSG00000213462	4.15844	4.78396	2.22662	4.82254	8.14986	8.13249	
ENSG00000213463	30.0099	40.1385	34.7979	34.6228	42.3148	41.274	
ENSG00000213465	211.481	218.106	224.75	195.768	215.548	254.938	
ENSG00000213467	0	0	0	0	0.259801	0	
ENSG00000213468	36.3964	34.6296	31.3743	34.791	32.6112	37.4774	
ENSG00000213470	0	0	0	0	1.36579	0	
ENSG00000213471	0.241805	0.157177	0.319257	1.36774	0.372515	0.120695	
ENSG00000213478	0.814121	0	0.724115	0.172519	0.217164	0.171964	
ENSG00000213480	0.537701	0.60482	0.590899	1.12842	0.433463	0.555815	
ENSG00000213483	0.769073	0.865836	0.289558	0	0.675733	0	
ENSG00000213484	0.30489	0.257092	0.998447	0.159067	0.719857	0.155657	
ENSG00000213486	0.195631	0.440538	0	0	0.259801	0	
ENSG00000213487	0	0	0	0	0	0	
ENSG00000213488	0	0	0	0	0	0	
ENSG00000213489	0.163627	0	0.0894135	0.0854515	0.220595	0	
ENSG00000213492	0.187539	0.171642	0.0552715	0.105758	0	0.0964031	
ENSG00000213493	0.119621	0.0672292	0.130122	0.0622254	0.323486	0.121366	
ENSG00000213495	0	0.401608	0.408362	0	0	0.398068	
ENSG00000213498	0	0.311066	0	0.296969	0	0	
ENSG00000213500	0.178989	0	0.129797	0	0	0.181589	
ENSG00000213509	3.18097	1.30179	0.328044	1.55542	0.759296	2.53902	
ENSG00000213512	0	0	0	0.0343235	0.220722	0	
ENSG00000213513	0.390037	0.062627	0	0.289635	0.301525	0.112886	
ENSG00000213514	0.208806	0.187656	0.247798	0.194165	0.113524	0.125224	
ENSG00000213516	9.3857	12.3235	11.8003	12.3962	12.2716	12.9724	
ENSG00000213519	2.98947	0	0	0	1.24456	1.20242	
ENSG00000213522	0.64369	0	0	0	0	0	
ENSG00000213523	71.2965	78.8685	75.0481	89.0491	91.2355	118.686	
ENSG00000213525	0	0.801061	0	0	1.82346	0	
ENSG00000213526	0	0	0	0	0	0	
ENSG00000213527	0	0	0	0	0.695214	0	
ENSG00000213529	0	0	0.486616	0	0	0	
ENSG00000213530	0	0.13478	0.132002	0	0.160697	0.124437	
ENSG00000213533	5.97734	3.92504	1.58507	5.87165	1.69069	1.90713	
ENSG00000213536	0	0	0	0	0	0	
ENSG00000213538	0.227423	0.319535	0.370849	0.0591246	0.153815	0	
ENSG00000213539	0.664993	0.534189	0.520587	0.0994581	0.639244	0.58629	
ENSG00000213540	0.565305	0.318112	0.320354	0.303918	1.11407	0.619484	
ENSG00000213542	1.17532	1.02861	0.576903	0.550396	0.699677	0.681141	
ENSG00000213543	0	0	0	0	0	0	
ENSG00000213547	0.417767	0.117474	0	0.219059	0.421141	0	
ENSG00000213548	0.60074	0	0	0.654036	0	0.695325	
ENSG00000213549	2.9799	1.66863	0.57418	0.539607	0	1.69999	
ENSG00000213551	17.5528	18.8291	19.87	21.2015	22.815	23.3396	
ENSG00000213553	50.282	54.3871	46.8393	39.3143	49.3456	41.6049	
ENSG00000213556	0	0	0	1.36478	0	0	
ENSG00000213557	0	1.07988	0.556564	0.523394	1.24122	0	
ENSG00000213558	0	0	0	0	0	0	
ENSG00000213559	0	0	0	0	0	0	
ENSG00000213560	0	0	0	0	0	0	
ENSG00000213561	0.275068	0.464284	0.60847	0	0.368084	0	
ENSG00000213563	1.96106	0.424666	0.313478	0.722033	0.247223	0.340736	
ENSG00000213568	0	0.1126	0	0.104911	0	0	
ENSG00000213569	0	0.219095	0	0.207176	0	0.20783	
ENSG00000213574	0.189043	0.212845	0.422459	0	0.251267	0	
ENSG00000213578	0	0	0	0	0.0557383	0	
ENSG00000213579	0	0	0	0.704927	0.427165	0	
ENSG00000213585	195.592	201.465	204.953	196.024	223.009	232.415	
ENSG00000213587	0.618797	0	0	0.333352	0	0	
ENSG00000213588	10.9958	11.9742	13.3539	11.7854	13.1529	15.1202	
ENSG00000213590	0.133868	0.0752438	0.0729198	0.209174	0	0.0680975	
ENSG00000213592	0	0	0	0	0.379648	0	
ENSG00000213593	132.954	156.979	154.759	168.15	163.628	191.382	
ENSG00000213594	0.665866	0.962803	1.14682	0.597545	0.640072	0.293544	
ENSG00000213598	0.493638	0.5529	0	2.14519	0.635076	0.562994	
ENSG00000213599	0.294371	0	0.100873	0.0743963	0	0.0795805	
ENSG00000213600	5.74303	6.42557	2.41817	3.40482	0	0	
ENSG00000213601	0.311009	0	0	0.164563	0	0	
ENSG00000213604	1.0973	1.23514	0	0.884197	0.360772	0.299959	
ENSG00000213605	0	0	0	0	0	0	
ENSG00000213606	0.721735	0.811774	0.452792	0.324305	0.693041	0	
ENSG00000213607	0	0	0	0	0	0	
ENSG00000213608	0.875913	1.35478	1.56487	0.574656	0.588276	0.453062	
ENSG00000213609	0	0.146678	0.143959	0	0	0.135969	
ENSG00000213612	0	0.550978	0.674881	0	0.328335	0.127302	
ENSG00000213613	2.28353	1.99956	2.57832	1.63242	4.01405	3.31115	
ENSG00000213614	122.63	137.828	156.146	174.205	176.893	207.627	
ENSG00000213619	139.394	155.718	146.241	126.328	145.673	151.671	
ENSG00000213620	0	0	0	0.264625	0	0	
ENSG00000213621	0	0.126019	0	0.352933	0.150423	0	
ENSG00000213625	32.7752	33.943	32.8888	30.685	37.5538	38.7163	
ENSG00000213626	6.75684	6.33281	4.48398	11.6897	8.5246	9.03414	
ENSG00000213630	1.93224	2.09566	0	0	0	0	
ENSG00000213638	5.17605	2.09679	1.67314	2.65874	0.649253	1.24073	
ENSG00000213639	76.1548	82.4306	82.2445	83.398	81.9495	93.2468	
ENSG00000213640	1.3569	1.3992	1.11969	1.06891	0.30362	1.40566	
ENSG00000213641	0.410357	0.154002	1.05857	0.432735	0	0.143046	
ENSG00000213642	0.188027	0.211456	0	0.393636	0.506156	0.289992	
ENSG00000213643	0	0	0.47294	0	0	0	
ENSG00000213644	0	0.0862421	0.0837407	0	0	0	
ENSG00000213645	0.123055	0.138447	0.135682	0	0	0	
ENSG00000213648	0	0.814009	0.480712	0.763998	0	0	
ENSG00000213650	0	0	0	0	0	0	
ENSG00000213652	0.394431	0.222055	0.220685	0	0	0	
ENSG00000213653	0	0.543127	0	0	0.62417	0	
ENSG00000213654	0.386371	0.955729	0.590609	0.725829	0.729711	1.12445	
ENSG00000213655	0	0	0	0	0	0	
ENSG00000213657	0.490659	0	1.70105	0	0.631402	0	
ENSG00000213658	0.866694	0.370362	0.63937	0.970287	0.647831	1.81826	
ENSG00000213659	0.243273	0.136908	0.402147	0.255857	0	0.126417	
ENSG00000213661	0	0	0	0	0	0	
ENSG00000213663	0	0	0	0	0	0	
ENSG00000213664	0	0.412998	0	0.397372	0.478368	0	
ENSG00000213667	0.92455	1.66356	1.72166	0.193501	0.373402	0.570021	
ENSG00000213669	0.631722	1.77667	0.718898	0	0	0	
ENSG00000213671	0.777926	1.19258	0.771075	0.81091	0.76387	0.0720561	
ENSG00000213672	9.8771	7.48227	8.05308	14.9072	7.36773	10.7346	
ENSG00000213673	0	0	1.11082	0.47132	0.301305	0.116192	
ENSG00000213676	19.8182	15.4468	17.4464	16.5085	17.6509	16.2624	
ENSG00000213683	0.973762	0.156546	0	0.440389	0	0.582398	
ENSG00000213684	0.189254	0	0	0.0990621	0	0	
ENSG00000213689	33.134	39.6079	38.0822	43.6632	44.8943	54.0527	
ENSG00000213690	0	0	0	0	0	0	
ENSG00000213693	0.970575	0.838921	0.56579	1.00573	0.961921	0.60076	
ENSG00000213694	0.419253	0.418379	0.71372	0.977325	1.19226	0.842625	
ENSG00000213695	0	0	0	0	0	0	
ENSG00000213697	0.0732203	0	0.319502	0.0763589	0	0.0746756	
ENSG00000213698	0.119604	0	0.131778	0	0	0.124222	
ENSG00000213699	9.21065	10.6631	10.6078	9.84468	10.0873	13.4087	
ENSG00000213700	1.41094	1.32386	1.05917	1.50995	0	0.763169	
ENSG00000213701	0.100952	0	0	0	0	0	
ENSG00000213703	0	0.264772	0.794378	0	0.932193	0.76317	
ENSG00000213704	0	0	0	0	0	0	
ENSG00000213706	0.217748	0.980725	0.733547	0.232551	0.576713	0.468645	
ENSG00000213707	0.669179	0	0.250673	0.238402	0	0	
ENSG00000213708	0.247676	0.46415	0.451212	0.0862414	0.556455	0.422532	
ENSG00000213711	0	0.141823	0.139074	0.265411	0.337877	0.131253	
ENSG00000213713	0.441961	0.621439	0.486036	0.232042	0.890342	0.686109	
ENSG00000213714	0.159255	0.537787	1.06161	1.18047	0.425009	0.167973	
ENSG00000213716	0	1.87039	0	0.451588	0	0.469319	
ENSG00000213717	0.380106	0.427065	0	0.411282	0	0	
ENSG00000213719	413.033	460.144	463.577	464.784	486.266	588.742	
ENSG00000213721	0	1.52569	5.0113	1.52025	0	3.47013	
ENSG00000213722	88.7145	89.5094	86.0097	64.7238	73.8322	82.7771	
ENSG00000213724	0.207867	0	0	0.66515	0.275616	0.668964	
ENSG00000213726	0	0.421069	0	0.262609	0.334446	0.129831	
ENSG00000213727	0	0	0	0	0	0	
ENSG00000213729	0	0	0	0	0	0	
ENSG00000213730	0.765004	0.752803	0.52409	0.700877	1.28681	0.983836	
ENSG00000213731	0.636241	2.14919	1.18963	0.226335	1.68631	0.911262	
ENSG00000213735	1.82307	1.28296	0.512618	0.731076	1.2056	0.246088	
ENSG00000213736	0	0	0	0	0	0	
ENSG00000213739	0.273319	0.922971	0.618853	0	0	0.298783	
ENSG00000213740	0.0787049	0	0.0859591	0	0	0.0804407	
ENSG00000213741	762.489	855.574	800.168	779.808	959.959	911.045	
ENSG00000213742	1.53531	1.47264	1.54931	1.30443	1.49986	1.86043	
ENSG00000213744	0	0.307657	0	0	0	0.29879	
ENSG00000213747	0	0	0	0	0	0	
ENSG00000213750	0.681639	0.127799	0.625046	0.358012	0.152513	0.117714	
ENSG00000213752	0.578358	0	0	0.311085	0.759296	0	
ENSG00000213753	14.4342	14.3313	12.5325	12.3584	15.437	12.8136	
ENSG00000213754	0	0	0	0.126029	0	0.0614622	
ENSG00000213755	1.16119	0	0.32936	0.624635	0	0	
ENSG00000213757	1.19033	1.04176	0	0.557591	0.354227	0.828345	
ENSG00000213759	0.0392072	0.0881137	0.0424629	0	0.0531597	0	
ENSG00000213760	4.03493	3.57866	3.49455	3.4155	3.05421	4.77417	
ENSG00000213761	0	0	0	10.5505	5.79933	6.87588	
ENSG00000213762	15.5948	14.9988	14.8456	12.759	11.5029	13.6991	
ENSG00000213763	0.328	0.553206	0.358521	0.685196	0.22109	0.41959	
ENSG00000213770	0	0	0	0	0	0	
ENSG00000213771	0.0613804	0.482967	0.400745	0	0.24893	0.0623133	
ENSG00000213772	0	1.42987	0.748258	0	0	0	
ENSG00000213774	0	0	0	0	0	0	
ENSG00000213777	0.325169	0.125824	0.362396	0.599933	0.300389	0.463269	
ENSG00000213778	0.20023	0	0.549225	0	0	0	
ENSG00000213779	0.662019	0.372466	0.377323	0.714343	0.432585	0	
ENSG00000213780	11.1104	9.03406	11.5785	9.84387	8.14841	10.4009	
ENSG00000213781	0	0	0.0819777	0.23509	0	0	
ENSG00000213782	59.5829	77.9105	72.4938	62.1988	70.1633	78.6141	
ENSG00000213783	0	0	0.843196	1.57003	0	0.845502	
ENSG00000213785	0.207427	0.233692	0	0	0.274883	0	
ENSG00000213786	0.322582	0	0.367376	0	0	0	
ENSG00000213787	0	0.289188	0	0	0.860886	0.535771	
ENSG00000213790	0.0763177	0.0857956	0	0.0796322	0	0.15584	
ENSG00000213791	0	0.435862	0.865796	0.412094	0	0.206656	
ENSG00000213793	0.531456	0.411732	0.335928	0.586706	0.348846	0.457489	
ENSG00000213798	1.43134	0	0.431079	0.137093	0	0.407138	
ENSG00000213799	1.18009	2.39966	2.56475	2.4929	2.00668	2.91219	
ENSG00000213801	1.86465	3.65108	3.6386	2.43562	0.821229	3.91457	
ENSG00000213809	0	0.10554	0	0	0	1.20585e-06	
ENSG00000213816	2.61588	2.94248	3.23504	2.28797	3.51388	4.28375	
ENSG00000213820	0.17248	0	0	0	0	0	
ENSG00000213822	0.058602	0	0	0.0609549	0.1585	0	
ENSG00000213830	0.273319	0.452713	0.618853	0	0	0.298783	
ENSG00000213839	0.154518	0.521741	0.686011	0.490461	0.412613	0.488074	
ENSG00000213842	0.385086	0.541291	0.633254	0.806413	0.518135	0.594376	
ENSG00000213849	0	0	0	0	0	0	
ENSG00000213851	0	0	0.484483	0	0.147946	0.113981	
ENSG00000213853	36.3427	30.6031	29.6807	21.5072	19.9878	26.1345	
ENSG00000213854	0.109655	0.123346	0	0	0.147285	0	
ENSG00000213856	0	0.133455	0.130673	0	0	0	
ENSG00000213857	0.794603	1.0921	0.579748	0.738578	0.832475	0.996325	
ENSG00000213859	4.88708	4.88333	5.18488	6.33949	5.17033	6.30282	
ENSG00000213860	0	0	0	0	0	0	
ENSG00000213862	0	0	0.144761	0.552432	0	0	
ENSG00000213863	0	0	0	0	0	0	
ENSG00000213864	1.16057	0.186636	0.368881	0.175752	0	0.52588	
ENSG00000213865	1.95741	1.20153	3.24834	1.42789	1.6271	2.46756	
ENSG00000213866	0.0984832	0	0.108017	0.10317	0	0	
ENSG00000213867	0	0	0	0	0	0	
ENSG00000213871	0.285894	1.28699	1.58286	1.50948	1.52924	1.34856	
ENSG00000213872	0.820064	1.38098	1.88365	0.888504	1.06302	0.92273	
ENSG00000213873	0	0	0	0	0	0.557983	
ENSG00000213875	0	0	0	0	0.478368	0	
ENSG00000213876	0	0.192346	0	0.543803	0.227641	0	
ENSG00000213877	0	0	0.32936	0.624635	0	0	
ENSG00000213880	0.129889	0.292302	0.286857	0	0.34799	0	
ENSG00000213881	0	0	0	0	0.307876	0	
ENSG00000213882	2.16243	0	0.497619	0.468981	1.67829	0	
ENSG00000213885	0	0	0.217643	0	0	0.41566	
ENSG00000213886	0.427394	0.768945	0.560956	1.51876	1.72774	1.40153	
ENSG00000213888	1.89242	3.02209	1.24493	1.33296	1.99696	2.32752	
ENSG00000213889	1.62442	1.17087	0.753359	1.83811	1.07588	1.4357	
ENSG00000213891	1.20187	1.60461	1.63955	1.88072	0.91224	1.22666	
ENSG00000213892	0.0539372	0	0.117198	0	0.145974	0	
ENSG00000213896	0.999396	0	0	1.62887	0	0	
ENSG00000213900	2.0827	0.467552	0.478648	0	0	0	
ENSG00000213901	0.805784	1.02062	1.13049	0.955572	0.347272	0.405973	
ENSG00000213903	0.574888	0.31504	0.293062	0.484649	0.15278	0.421169	
ENSG00000213904	11.4504	3.89384	9.87009	8.28022	11.7934	6.11245	
ENSG00000213906	0.172145	0.129215	0.062497	0.0262755	0.224864	0.0843769	
ENSG00000213908	0.125831	0	0	0.13247	0	0	
ENSG00000213911	0.104744	0.117814	0.115037	0.109852	0	0	
ENSG00000213916	0.184265	0.829835	0.617132	0.195893	0.490139	0.392218	
ENSG00000213917	0.754988	0.42473	0.555304	0.66235	1.01191	0.262027	
ENSG00000213918	8.40989	8.62564	9.65955	9.34267	9.0808	10.0487	
ENSG00000213920	58.7812	60.8549	46.5111	43.2089	52.1829	48.444	
ENSG00000213921	1.52342	0.190277	0.56504	0.35877	0.225569	0	
ENSG00000213923	24.9853	16.0564	18.7274	18.1955	17.0422	17.0013	
ENSG00000213924	0	0.167861	0	0	0	0	
ENSG00000213925	0	0	0	0.120299	0	0	
ENSG00000213926	1.13679	0	0.660201	0	0	0	
ENSG00000213927	0.113252	0.192997	0.0425292	0	0.310711	0.266713	
ENSG00000213928	234.096	272.919	291.946	230.59	251.646	311.708	
ENSG00000213930	75.4368	80.02	83.2131	70.33	71.0713	76.1089	
ENSG00000213931	0.215045	1.08286	0.47268	0	0.785201	0.606818	
ENSG00000213934	0	0	0	0	0	0	
ENSG00000213935	0	0	0	0	0	0	
ENSG00000213937	0.539372	0.363732	0.234395	0.168168	0.364936	0.109199	
ENSG00000213938	0	0	0.168387	0	0	0.0787663	
ENSG00000213939	1.27655	1.43254	0.978651	1.84536	0.550888	0.960129	
ENSG00000213940	0.384057	0	0.214681	0.613129	0	0	
ENSG00000213942	1.47198	0	0	0	0.631402	0.559325	
ENSG00000213943	0	0	0	0.0726428	0	0	
ENSG00000213946	0.554049	0	0.404597	0.0966562	0.248634	0.189756	
ENSG00000213949	0.727733	1.62422	2.10293	3.75208	1.94603	3.62945	
ENSG00000213950	1.97096	1.2677	2.23377	0.302818	1.10994	0.30854	
ENSG00000213954	0.290299	0	0.65872	0	0	0	
ENSG00000213956	0	0	0	0	0	0	
ENSG00000213958	0	0	0.0768813	0	0	0	
ENSG00000213959	0	0	0	0	0	0	
ENSG00000213962	0.172736	0	0.0626036	0	0	0	
ENSG00000213963	1.44423	1.22088	1.7851	1.15758	1.00962	0.98834	
ENSG00000213964	0	0	0	0.754207	0	0	
ENSG00000213965	1.03642	0.895695	0.918557	0.852037	0.649677	1.331	
ENSG00000213967	1.93123	0.272834	0.455989	1.11714	0.690961	0.581489	
ENSG00000213970	1.74982	1.07113	1.4043	2.00095	0.728023	0.284307	
ENSG00000213972	0	0.474	0.115721	0	0	0	
ENSG00000213973	0.0380475	0.0279066	0.0102374	0.00980797	0	0.0094663	
ENSG00000213976	0.142609	0	0.0515744	0.0986949	0	0.144004	
ENSG00000213977	122.506	124.29	120.125	152.899	164.973	181.837	
ENSG00000213979	0.386208	0.144851	0	0.135599	0	0	
ENSG00000213981	0.0743534	0.0417764	0.0402465	0.0385222	0	0.0747829	
ENSG00000213983	66.7099	49.7504	58.9673	37.786	44.725	50.9057	
ENSG00000213985	0.153251	0.0861513	0.334603	0.159917	0	0.0782544	
ENSG00000213987	0.775844	0	3.64335	0	0	0.916552	
ENSG00000213988	1.63331	1.11106	1.67886	1.37624	2.11532	1.16866	
ENSG00000213994	0.355623	0	0	0	0	0	
ENSG00000213995	15.0453	18.5826	18.1709	18.3685	20.8069	20.9822	
ENSG00000213996	0.638797	0.106552	0.167423	0.296539	0.0766666	0.135812	
ENSG00000213997	0.436583	0.327568	0.806155	0.768711	0.194544	0.458096	
ENSG00000213999	0.226635	0.105923	0	0.116235	0	0	
ENSG00000214003	0	0	0.193072	0	0	0	
ENSG00000214009	0	0.151311	0	0.425341	0.900084	0	
ENSG00000214012	1.25101	1.09385	1.43939	1.52106	1.78318	1.55714	
ENSG00000214013	18.856	26.1203	31.1533	22.2421	25.9985	32.9207	
ENSG00000214015	0	0.470006	0	0	0	0	
ENSG00000214016	0	0	0	0	0	0	
ENSG00000214018	0.156899	0.352819	0.0856754	0.0818911	0.423239	0.320689	
ENSG00000214019	1.44876	2.59323	1.69046	2.11899	1.2344	1.41208	
ENSG00000214020	0.565259	0.636208	0	0	0.742664	0	
ENSG00000214021	7.0959	5.28484	6.88951	9.60471	8.70933	9.24448	
ENSG00000214022	50.8356	24.6637	16.9236	34.2305	12.3836	24.2709	
ENSG00000214024	0	0.747787	0.758058	0.358756	0	0.368511	
ENSG00000214025	0.285894	0	0	0	0	0	
ENSG00000214026	9.70922	5.05301	4.70529	4.88997	4.01491	8.42724	
ENSG00000214027	0.244504	0	0.551408	0.261931	0.322711	0.265218	
ENSG00000214029	4.58936	4.1708	4.7354	4.38428	3.58226	3.83269	
ENSG00000214031	0	0.0878235	0	0	0.105358	0	
ENSG00000214035	0.182582	0.718632	0.599843	0.286537	0.614595	0.375058	
ENSG00000214039	0.326563	0.243921	0.211428	0.179979	0.147938	0.109429	
ENSG00000214041	0.425508	0	0.471074	0.449223	0.189743	0	
ENSG00000214042	0	0	0	0	0	0	
ENSG00000214043	0.12051	0.0677246	0	0	0	0.122288	
ENSG00000214045	0.277744	0.0624349	0.0603704	0.115495	0	0.112532	
ENSG00000214046	100.225	99.8829	108.249	89.4642	94.6316	104.233	
ENSG00000214047	0	0.355333	0	0	0	0	
