test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000030276	ENSMUSG00000030276	Ttll3	6:113378114-113414587	mouse_13	mouse_14	OK	1.06888	1.35007	0.336934316707114	0.113037	0.6948	0.76417	no	-
ENSMUSG00000040212	ENSMUSG00000040212	Emp3	7:45918022-45921404	mouse_13	mouse_14	OK	651.088	368.711	-0.820362090943054	-3.48163	5e-05	0.000176968	yes	-
ENSMUSG00000020435	ENSMUSG00000020435	Osbp2	11:3703730-3863903	mouse_13	mouse_14	OK	10.3425	2.35624	-2.13402655693578	-3.56731	5e-05	0.000176968	yes	down
ENSMUSG00000042487	ENSMUSG00000042487	Leo1	9:75441523-75466432	mouse_13	mouse_14	OK	20.181	21.3316	0.0799945166540694	0.292729	0.61195	0.693295	no	-
ENSMUSG00000015804	ENSMUSG00000015804	Med28	5:45520228-45529276	mouse_13	mouse_14	OK	257.661	111.345	-1.21043741031168	-4.59314	5e-05	0.000176968	yes	down
ENSMUSG00000033216	ENSMUSG00000033216	Eefsec	6:88257333-88446539	mouse_13	mouse_14	OK	36.2241	18.5322	-0.96691568881043	-2.57217	5e-05	0.000176968	yes	-
ENSMUSG00000036197	ENSMUSG00000036197	Gxylt1	15:93239741-93275179	mouse_13	mouse_14	OK	5.26501	2.46587	-1.09433952815701	-2.61689	5e-05	0.000176968	yes	down
ENSMUSG00000030220	ENSMUSG00000030220	Arhgdib	6:136923654-136968865	mouse_13	mouse_14	OK	507.903	238.277	-1.0919132952422	-4.50393	5e-05	0.000176968	yes	down
ENSMUSG00000037348	ENSMUSG00000037348	Paqr7	4:134496696-134510235	mouse_13	mouse_14	OK	2.31519	6.82634	1.55998167707728	3.29983	5e-05	0.000176968	yes	up
ENSMUSG00000026495	ENSMUSG00000026495	Efcab2	1:178406084-178484513	mouse_13	mouse_14	OK	3.14248	1.03164	-1.60696394553664	-1.70484	0.0044	0.0105896	yes	down
ENSMUSG00000021044	ENSMUSG00000021044	Adck1	12:88360553-88461724	mouse_13	mouse_14	OK	9.41862	9.10459	-0.0489216432380045	-0.153533	0.78885	0.841462	no	-
ENSMUSG00000046230	ENSMUSG00000046230	Vps13a	19:16615365-16781103	mouse_13	mouse_14	OK	7.40672	6.5456	-0.178309356960351	-0.407248	0.3995	0.497869	no	-
ENSMUSG00000071669	ENSMUSG00000071669	Snx29	16:11322907-11755472	mouse_13	mouse_14	OK	1.30058	3.13727	1.27035455221787	1.92318	0.0008	0.00227784	yes	up
ENSMUSG00000023393	ENSMUSG00000023393	Slc17a9	2:180725262-180742280	mouse_13	mouse_14	OK	2.12916	3.38947	0.670775333558749	1.12648	0.04715	0.0860599	no	-
ENSMUSG00000029804	ENSMUSG00000029804	Herc3	6:58831464-58920398	mouse_13	mouse_14	OK	4.92134	7.13319	0.535496210566514	0.727013	0.1252	0.196763	no	-
ENSMUSG00000024350	ENSMUSG00000024350	Dnajc18	18:35671102-35730869	mouse_13	mouse_14	OK	7.95666	11.5939	0.543131090304382	0.675923	0.2351	0.327892	no	-
ENSMUSG00000042709	ENSMUSG00000042709	Atpaf2	11:60400625-60450927	mouse_13	mouse_14	OK	34.056	19.236	-0.824100163906003	-1.61255	0.00205	0.00533796	yes	-
ENSMUSG00000026811	ENSMUSG00000026811	St6galnac6	2:32599708-32620806	mouse_13	mouse_14	OK	32.233	20.0568	-0.684447022809184	-2.41867	5e-05	0.000176968	yes	-
ENSMUSG00000043284	ENSMUSG00000043284	Tmem11	11:60864451-60887218	mouse_13	mouse_14	OK	26.054	35.8785	0.461614693091273	1.67607	0.00375	0.00917841	yes	-
ENSMUSG00000061882	ENSMUSG00000061882	Ccdc62	5:123907174-123969895	mouse_13	mouse_14	OK	3.29486	2.68877	-0.293270814858666	-0.14139	0.8645	0.900475	no	-
ENSMUSG00000024271	ENSMUSG00000024271	Elp2	18:24579880-24639507	mouse_13	mouse_14	OK	56.4838	54.1805	-0.0600634431339917	-0.183417	0.7211	0.786533	no	-
ENSMUSG00000035504	ENSMUSG00000035504	Reep6	10:80329952-80336441	mouse_13	mouse_14	OK	5.64677	1.75537	-1.68565071334271	-3.9672	5e-05	0.000176968	yes	down
ENSMUSG00000033161	ENSMUSG00000033161	Atp1a1	3:101576218-101604684	mouse_13	mouse_14	OK	44.8176	32.2857	-0.473170086923943	-2.03921	0.0003	0.000933076	yes	-
ENSMUSG00000030521	ENSMUSG00000030521	Mphosph10	7:64376526-64392268	mouse_13	mouse_14	OK	15.2885	14.9661	-0.0307485465465529	-0.106557	0.8532	0.891803	no	-
ENSMUSG00000113217	ENSMUSG00000113217	Gm47187	12:110046685-110086423	mouse_13	mouse_14	OK	0.001	1.66474	10.7010811586548	-nan	0.19285	0.279867	no	-
ENSMUSG00000095403	ENSMUSG00000095403	Gm21092	8:20567596-20582771	mouse_13	mouse_14	OK	3.26808	6.10839	0.902348876321017	1.85837	0.00265	0.00671058	yes	-
ENSMUSG00000020680	ENSMUSG00000020680	Taf15	11:83473085-83506743	mouse_13	mouse_14	OK	4.07079	3.2016	-0.346515726676775	-0.664668	0.23245	0.324937	no	-
ENSMUSG00000063406	ENSMUSG00000063406	Tmed5	5:108065673-108132620	mouse_13	mouse_14	OK	22.1103	25.6128	0.212146377209589	0.327558	0.56515	0.652457	no	-
ENSMUSG00000036781	ENSMUSG00000036781	Rps27l	9:66946085-66949516	mouse_13	mouse_14	OK	2581.67	1036.5	-1.31658448458892	-6.14451	5e-05	0.000176968	yes	down
ENSMUSG00000030079	ENSMUSG00000030079	Ruvbl1	6:88465408-88497572	mouse_13	mouse_14	OK	82.9098	30.5539	-1.44018609730225	-5.73425	5e-05	0.000176968	yes	down
ENSMUSG00000000579	ENSMUSG00000000579	Dynlt1c	17:6601670-6609774	mouse_13	mouse_14	OK	2.21872	1.73531	-0.35453420013171	-0.57441	0.22225	0.314009	no	-
ENSMUSG00000028583	ENSMUSG00000028583	Pdpn	4:143267430-143299564	mouse_13	mouse_14	OK	30.9728	46.4648	0.585136386740672	2.20358	0.00025	0.000789936	yes	-
ENSMUSG00000040688	ENSMUSG00000040688	Tbl3	17:24696233-24707660	mouse_13	mouse_14	OK	55.382	27.1093	-1.03062929317174	-3.08243	5e-05	0.000176968	yes	down
ENSMUSG00000037190	ENSMUSG00000037190	Cyb561d2	9:107539006-107542193	mouse_13	mouse_14	OK	13.0282	17.8451	0.453890213671792	1.30503	0.0204	0.0414617	yes	-
ENSMUSG00000021537	ENSMUSG00000021537	Cetn3	13:81778772-81797155	mouse_13	mouse_14	OK	197.093	116.972	-0.752713310067515	-2.4012	5e-05	0.000176968	yes	-
ENSMUSG00000022952	ENSMUSG00000022952	Runx1	16:92601465-92826149	mouse_13	mouse_14	OK	2.56674	12.2218	2.25144770830967	5.55122	5e-05	0.000176968	yes	up
ENSMUSG00000027239	ENSMUSG00000027239	Mdk	2:91929804-91932297	mouse_13	mouse_14	OK	33.7851	26.5433	-0.34803938018759	-1.07247	0.0607	0.106715	no	-
ENSMUSG00000087480	ENSMUSG00000087480	Gm15910	10:120781095-120899101	mouse_13	mouse_14	OK	0.219065	1.71923	2.97233165408891	0.912656	0.0889	0.147427	no	-
ENSMUSG00000031098	ENSMUSG00000031098	Syt8	7:142434849-142440396	mouse_13	mouse_14	OK	4.11531	2.53585	-0.698531700703348	-0.799934	0.14265	0.218966	no	-
ENSMUSG00000020491	ENSMUSG00000020491	2810021J22Rik	11:58867215-58883288	mouse_13	mouse_14	OK	0.40737	2.432	2.57773158402499	3.09528	5e-05	0.000176968	yes	up
ENSMUSG00000073394	ENSMUSG00000073394	Runx2os1	17:44495986-45119290	mouse_13	mouse_14	OK	1.28423	1.17938	-0.122874971832137	-0.047603	0.93625	0.952636	no	-
ENSMUSG00000060950	ENSMUSG00000060950	Trmt61a	12:111678104-111683902	mouse_13	mouse_14	OK	3.32493	4.92802	0.567684143347508	0.964019	0.0844	0.14119	no	-
ENSMUSG00000040621	ENSMUSG00000040621	Gemin8	X:166170453-166190512	mouse_13	mouse_14	OK	4.53934	3.14825	-0.527932442625816	-0.923805	0.1076	0.173289	no	-
ENSMUSG00000060671	ENSMUSG00000060671	Atp8b2	3:89939480-89963508	mouse_13	mouse_14	OK	26.8312	28.3874	0.0813391395640007	0.197375	0.6206	0.700552	no	-
ENSMUSG00000026311	ENSMUSG00000026311	Asb1	1:91540543-91559589	mouse_13	mouse_14	OK	2.33989	5.63513	1.26800818391204	1.21205	0.00225	0.00579362	yes	up
ENSMUSG00000042369	ENSMUSG00000042369	Rbm45	2:76369983-76383768	mouse_13	mouse_14	OK	37.536	20.7727	-0.853586171076049	-3.18539	5e-05	0.000176968	yes	-
ENSMUSG00000024530	ENSMUSG00000024530	Prelid3a	18:67464865-67479835	mouse_13	mouse_14	OK	1.78795	1.36328	-0.391224488741966	-0.661202	0.2414	0.334976	no	-
ENSMUSG00000020894	ENSMUSG00000020894	Vamp2	11:69088489-69092384	mouse_13	mouse_14	OK	13.6947	26.4401	0.949109971020983	2.4751	5e-05	0.000176968	yes	-
ENSMUSG00000046623	ENSMUSG00000046623	Gjb4	4:127351085-127354081	mouse_13	mouse_14	OK	10.9684	5.42839	-1.01475681066318	-2.79846	5e-05	0.000176968	yes	down
ENSMUSG00000022604	ENSMUSG00000022604	Cep97	16:55899887-55934855	mouse_13	mouse_14	OK	4.39133	2.71981	-0.691152082830806	-1.01332	0.06885	0.118777	no	-
ENSMUSG00000053654	ENSMUSG00000053654	Krt42	11:100262881-100269871	mouse_13	mouse_14	OK	1.96541	0.200519	-3.29301945186463	-2.86432	0.00085	0.00241078	yes	down
ENSMUSG00000066415	ENSMUSG00000066415	Msl2	9:101074100-101104800	mouse_13	mouse_14	OK	0.225565	1.06721	2.24222895696205	3.80519	5e-05	0.000176968	yes	up
ENSMUSG00000083911	ENSMUSG00000083911	Gm4342	8:119910359-124345724	mouse_13	mouse_14	OK	1.627	0.40526	-2.00529456046983	-0.0607339	0.29705	0.395222	no	-
ENSMUSG00000021806	ENSMUSG00000021806	Nid2	14:19751264-19823824	mouse_13	mouse_14	OK	24.4113	38.6855	0.664243793942192	2.00199	0.00155	0.0041411	yes	-
ENSMUSG00000043923	ENSMUSG00000043923	Ccdc84	9:44403697-44418569	mouse_13	mouse_14	OK	2.39496	8.63122	1.84956293428118	0.454852	0.0068	0.0156067	yes	up
ENSMUSG00000027510	ENSMUSG00000027510	Rbm38	2:173020497-173034734	mouse_13	mouse_14	OK	3.95802	1.7346	-1.19017588773867	-1.98351	0.00035	0.00107223	yes	down
ENSMUSG00000034940	ENSMUSG00000034940	Synrg	11:83964427-84044578	mouse_13	mouse_14	OK	2.63289	2.54124	-0.051114615068207	-0.0780609	0.8799	0.91131	no	-
ENSMUSG00000025036	ENSMUSG00000025036	Sfxn2	19:46573364-46598066	mouse_13	mouse_14	OK	2.85236	1.69524	-0.750666543352702	-1.10467	0.0424	0.0786958	no	-
ENSMUSG00000039911	ENSMUSG00000039911	Spsb1	4:149896282-149955043	mouse_13	mouse_14	OK	3.09574	13.2527	2.09793009792024	3.92486	5e-05	0.000176968	yes	up
ENSMUSG00000044864	ENSMUSG00000044864	Ankrd50	3:38449258-38484844	mouse_13	mouse_14	OK	4.98724	14.5271	1.54243319464385	3.23277	5e-05	0.000176968	yes	up
ENSMUSG00000116132	ENSMUSG00000116132	Gm49428	15:101689909-101694307	mouse_13	mouse_14	OK	3.34297	0.930297	-1.8453671287647	-1.14728	0.07255	0.12404	no	-
ENSMUSG00000022897	ENSMUSG00000022897	Dyrk1a	16:94570009-94695517	mouse_13	mouse_14	OK	1.82181	1.87223	0.0393851726323036	0.067457	0.89395	0.921554	no	-
ENSMUSG00000029161	ENSMUSG00000029161	Cgref1	5:30933142-30945591	mouse_13	mouse_14	OK	35.8171	14.1635	-1.33847071178189	-4.54737	5e-05	0.000176968	yes	down
ENSMUSG00000000340	ENSMUSG00000000340	Dbt	3:116513069-116549981	mouse_13	mouse_14	OK	7.36836	5.00599	-0.557688140601345	-1.1471	0.02755	0.0539774	no	-
ENSMUSG00000002635	ENSMUSG00000002635	Pdcd2l	7:34184498-34196661	mouse_13	mouse_14	OK	30.055	25.5186	-0.23605583784	-0.737427	0.16515	0.24662	no	-
ENSMUSG00000034154	ENSMUSG00000034154	Ino80	2:119373041-119477687	mouse_13	mouse_14	OK	1.35538	2.03587	0.58694805310193	0.661487	0.06825	0.117968	no	-
ENSMUSG00000021646	ENSMUSG00000021646	Mccc2	13:99948529-100015639	mouse_13	mouse_14	OK	16.3716	11.3648	-0.526623028053585	-1.67688	0.002	0.00522199	yes	-
ENSMUSG00000084067	ENSMUSG00000084067	Gm14269	2:170463513-170463819	mouse_13	mouse_14	OK	2.36852	0.776794	-1.60838189176376	-1.2653	0.13975	0.215314	no	-
ENSMUSG00000009035	ENSMUSG00000009035	Tmem184b	15:79360683-79403569	mouse_13	mouse_14	OK	44.4266	76.4733	0.783532395984552	2.9671	5e-05	0.000176968	yes	-
ENSMUSG00000029701	ENSMUSG00000029701	Rbm28	6:29123575-29165006	mouse_13	mouse_14	OK	30.489	22.8412	-0.416650385533158	-0.971091	0.07715	0.130808	no	-
ENSMUSG00000015202	ENSMUSG00000015202	Cnksr3	10:7119062-7212237	mouse_13	mouse_14	OK	1.62042	5.3348	1.7190663891929	4.60222	5e-05	0.000176968	yes	up
ENSMUSG00000027944	ENSMUSG00000027944	Hax1	3:89995445-90068347	mouse_13	mouse_14	OK	147.61	92.9047	-0.667966972902315	-0.923563	0.10675	0.172119	no	-
ENSMUSG00000057375	ENSMUSG00000057375	Yipf1	4:107314362-107359823	mouse_13	mouse_14	OK	75.4949	51.1804	-0.560787764781011	-2.07478	0.00055	0.00162346	yes	-
ENSMUSG00000023966	ENSMUSG00000023966	Rsph9	17:46110985-46144216	mouse_13	mouse_14	OK	4.37471	4.91732	0.168684859473791	0.143157	0.7877	0.840587	no	-
ENSMUSG00000031967	ENSMUSG00000031967	Afg3l1	8:119910359-124345724	mouse_13	mouse_14	OK	44.9335	24.6685	-0.865121448548837	-0.525285	0.2135	0.303525	no	-
ENSMUSG00000036120	ENSMUSG00000036120	Rfxank	8:70130793-70139154	mouse_13	mouse_14	OK	2.20428	6.92771	1.65207104409299	2.15381	0.00095	0.00266817	yes	up
ENSMUSG00000073139	ENSMUSG00000073139	Tmem185a	X:70459752-70477180	mouse_13	mouse_14	OK	14.3214	20.4684	0.515225801030145	1.44651	0.0129	0.0276441	yes	-
ENSMUSG00000026279	ENSMUSG00000026279	Thap4	1:93701934-93790610	mouse_13	mouse_14	OK	30.6864	30.4486	-0.0112235089879668	-0.0175598	0.9759	0.981549	no	-
ENSMUSG00000083672	ENSMUSG00000083672	Kpna2-ps	17:47611581-47704286	mouse_13	mouse_14	OK	0.599644	2.73127	2.18739378620252	1.03623	0.25855	0.352967	no	-
ENSMUSG00000007646	ENSMUSG00000007646	Rad51c	11:87376644-87404954	mouse_13	mouse_14	OK	2.54727	2.19326	-0.215875040948039	-0.381078	0.51205	0.604342	no	-
ENSMUSG00000040446	ENSMUSG00000040446	Rprd1a	18:24484959-24530204	mouse_13	mouse_14	OK	7.29991	8.45737	0.212330418991197	0.74685	0.19145	0.27839	no	-
ENSMUSG00000026648	ENSMUSG00000026648	Dclre1c	2:3424130-3475031	mouse_13	mouse_14	OK	2.64611	3.60178	0.444837026455123	0.758289	0.12365	0.194667	no	-
ENSMUSG00000026478	ENSMUSG00000026478	Lamc1	1:153218921-153332786	mouse_13	mouse_14	OK	27.0822	18.8854	-0.520073598870656	-1.60373	0.00125	0.00340686	yes	-
ENSMUSG00000031532	ENSMUSG00000031532	Saraf	8:34154574-34170821	mouse_13	mouse_14	OK	87.6889	122.706	0.484739657286868	2.14867	0.0001	0.000337677	yes	-
ENSMUSG00000039168	ENSMUSG00000039168	Dap	15:31224313-31274341	mouse_13	mouse_14	OK	274.463	122.054	-1.16909209805374	-4.53303	5e-05	0.000176968	yes	down
ENSMUSG00000069874	ENSMUSG00000069874	Irgm2	11:58199555-58222782	mouse_13	mouse_14	OK	0.597118	2.81629	2.23770793509438	4.11179	5e-05	0.000176968	yes	up
ENSMUSG00000029777	ENSMUSG00000029777	Gars	6:55038006-55079500	mouse_13	mouse_14	OK	397.425	187.965	-1.08021857804675	-5.28995	5e-05	0.000176968	yes	down
ENSMUSG00000047368	ENSMUSG00000047368	Abhd17b	19:21653184-21685637	mouse_13	mouse_14	OK	1.01783	1.39446	0.45420993161414	0.836273	0.146	0.223189	no	-
ENSMUSG00000103081	ENSMUSG00000103081	Pcdhgb8	18:36930183-37841873	mouse_13	mouse_14	OK	3.06317	4.9684	0.697755891965137	0.523127	0.4183	0.515749	no	-
ENSMUSG00000025353	ENSMUSG00000025353	Ormdl2	10:128789428-128877629	mouse_13	mouse_14	OK	59.0722	26.3665	-1.16377326810853	-1.43098	0.0208	0.0421849	yes	down
ENSMUSG00000033610	ENSMUSG00000033610	Pank1	19:34806939-34879455	mouse_13	mouse_14	OK	0.331301	1.21318	1.87257915640417	2.7371	0.0001	0.000337677	yes	up
ENSMUSG00000024666	ENSMUSG00000024666	Tmem138	19:10570477-10629819	mouse_13	mouse_14	OK	4.29577	8.46072	0.977863688681414	0.354153	0.28895	0.386125	no	-
ENSMUSG00000039770	ENSMUSG00000039770	Ypel5	17:72836452-72851195	mouse_13	mouse_14	OK	39.8991	47.494	0.25138906268277	0.702674	0.20665	0.2961	no	-
ENSMUSG00000000149	ENSMUSG00000000149	Gna12	5:140724126-140830431	mouse_13	mouse_14	OK	3.54556	2.18858	-0.696018390192984	-1.52591	0.00725	0.0165353	yes	-
ENSMUSG00000023066	ENSMUSG00000023066	Rttn	18:88971789-89131016	mouse_13	mouse_14	OK	2.79955	2.28931	-0.290282112519723	-0.670733	0.1533	0.232397	no	-
ENSMUSG00000030872	ENSMUSG00000030872	Gga2	7:121981760-122021222	mouse_13	mouse_14	OK	55.3959	46.1525	-0.263370404225393	-1.07792	0.0544	0.0973977	no	-
ENSMUSG00000045983	ENSMUSG00000045983	Eif4g1	16:20668312-20692884	mouse_13	mouse_14	OK	155.923	110.871	-0.491951697847069	-1.76529	0.00025	0.000789936	yes	-
ENSMUSG00000006599	ENSMUSG00000006599	Gtf2h1	7:46796102-46823800	mouse_13	mouse_14	OK	44.4593	27.3379	-0.701582809177873	-2.57242	5e-05	0.000176968	yes	-
ENSMUSG00000042744	ENSMUSG00000042744	Hectd4	5:121220218-121368577	mouse_13	mouse_14	OK	1.21725	1.13985	-0.0947815170016766	-0.139675	0.71425	0.78101	no	-
ENSMUSG00000032314	ENSMUSG00000032314	Etfa	9:55454507-55512243	mouse_13	mouse_14	OK	246.434	117.34	-1.07050641835675	-4.79296	5e-05	0.000176968	yes	down
ENSMUSG00000028309	ENSMUSG00000028309	Rnf20	4:49632005-49656887	mouse_13	mouse_14	OK	23.115	14.1753	-0.70545009450107	-2.34269	5e-05	0.000176968	yes	-
ENSMUSG00000032300	ENSMUSG00000032300	1700017B05Rik	9:57253116-57262612	mouse_13	mouse_14	OK	1.92552	9.86186	2.35661166412991	5.30748	5e-05	0.000176968	yes	up
ENSMUSG00000022012	ENSMUSG00000022012	Enox1	14:77156762-77721760	mouse_13	mouse_14	OK	2.29189	3.76587	0.716445395006046	1.09231	0.05255	0.0945727	no	-
ENSMUSG00000092229	ENSMUSG00000092229	Gm5977	12:20990458-21315056	mouse_13	mouse_14	OK	0.173514	2.0126	3.53593649150406	0.311559	0.25685	0.351054	no	-
ENSMUSG00000032965	ENSMUSG00000032965	Ift57	16:49699232-49798870	mouse_13	mouse_14	OK	29.7369	13.9652	-1.09041802270265	-3.0604	5e-05	0.000176968	yes	down
ENSMUSG00000043889	ENSMUSG00000043889	Gm8399	13:80957664-81633154	mouse_13	mouse_14	OK	15.1369	13.1369	-0.204444901506866	-0.567975	0.3255	0.424686	no	-
ENSMUSG00000015165	ENSMUSG00000015165	Hnrnpl	7:28808540-28822266	mouse_13	mouse_14	OK	191.425	94.5143	-1.01817472679637	-3.06044	5e-05	0.000176968	yes	down
ENSMUSG00000029838	ENSMUSG00000029838	Ptn	6:36714928-36810220	mouse_13	mouse_14	OK	235.573	335.785	0.511363589074602	2.43815	5e-05	0.000176968	yes	-
ENSMUSG00000086814	ENSMUSG00000086814	Gm15677	7:130162450-133124354	mouse_13	mouse_14	OK	0.729203	1.08747	0.576583200062784	0.0543263	0.69985	0.768232	no	-
ENSMUSG00000037605	ENSMUSG00000037605	Adgrl3	5:81020137-81825133	mouse_13	mouse_14	OK	1.56606	4.56446	1.54330470453288	2.67736	5e-05	0.000176968	yes	up
ENSMUSG00000004070	ENSMUSG00000004070	Hmox2	16:4726360-4790292	mouse_13	mouse_14	OK	37.9558	31.99	-0.246699367281452	-0.524712	0.34235	0.441695	no	-
ENSMUSG00000019143	ENSMUSG00000019143	Hars2	18:36766527-36792562	mouse_13	mouse_14	OK	10.1608	13.7391	0.435273505713077	0.634156	0.22435	0.316129	no	-
ENSMUSG00000110444	ENSMUSG00000110444	Gm10033	8:69366509-69395539	mouse_13	mouse_14	OK	0.335575	1.88303	2.488348839256	2.47234	5e-05	0.000176968	yes	up
ENSMUSG00000031788	ENSMUSG00000031788	Kifc3	8:95081185-95202812	mouse_13	mouse_14	OK	10.3162	7.68783	-0.424263308569572	-0.90778	0.0664	0.115344	no	-
ENSMUSG00000059456	ENSMUSG00000059456	Ptk2b	14:66153256-66281052	mouse_13	mouse_14	OK	6.70473	8.49669	0.341721693556192	1.14301	0.04275	0.0792492	no	-
ENSMUSG00000028438	ENSMUSG00000028438	Kif24	4:41390744-41464887	mouse_13	mouse_14	OK	0.418604	1.01572	1.27884475164587	1.07185	0.0236	0.0471692	yes	up
ENSMUSG00000054474	ENSMUSG00000054474	Thnsl2	6:71128165-71144439	mouse_13	mouse_14	OK	8.75413	9.15594	0.064744200416549	0.123742	0.829	0.872902	no	-
ENSMUSG00000035696	ENSMUSG00000035696	Rnf38	4:44126209-44233789	mouse_13	mouse_14	OK	4.97612	6.45361	0.375085119801572	0.639615	0.2129	0.302898	no	-
ENSMUSG00000041135	ENSMUSG00000041135	Ripk2	4:16122732-16163647	mouse_13	mouse_14	OK	4.75089	7.75123	0.706227458269174	2.13903	0.00025	0.000789936	yes	-
ENSMUSG00000022139	ENSMUSG00000022139	Mbnl2	14:120275668-120431697	mouse_13	mouse_14	OK	142.774	195.379	0.452542129981799	2.0874	0.00015	0.000493438	yes	-
ENSMUSG00000061755	ENSMUSG00000061755	Bod1l	5:41787537-41844315	mouse_13	mouse_14	OK	4.01349	2.74452	-0.54830345036585	-1.26984	0.0088	0.0196713	yes	-
ENSMUSG00000010358	ENSMUSG00000010358	Ifi35	11:101448406-101458698	mouse_13	mouse_14	OK	19.2078	23.2087	0.272973427790531	0.899981	0.11855	0.187993	no	-
ENSMUSG00000070520	ENSMUSG00000070520	Nsmce3	7:64756090-65156570	mouse_13	mouse_14	OK	1.35763	2.41118	0.828649005328427	2.33081	0.00015	0.000493438	yes	-
ENSMUSG00000059195	ENSMUSG00000059195	Gm12715	4:103563401-103564529	mouse_13	mouse_14	OK	37.5434	28.4648	-0.399380346157142	-1.37939	0.0148	0.0312342	yes	-
ENSMUSG00000032332	ENSMUSG00000032332	Col12a1	9:79598990-79718831	mouse_13	mouse_14	OK	83.8376	257.489	1.61884147841367	4.27915	5e-05	0.000176968	yes	up
ENSMUSG00000024302	ENSMUSG00000024302	Dtna	18:23415134-23659715	mouse_13	mouse_14	OK	2.95591	2.26584	-0.383556353425624	-0.528485	0.2608	0.355594	no	-
ENSMUSG00000029426	ENSMUSG00000029426	Scarb2	5:92441313-92506833	mouse_13	mouse_14	OK	35.0641	23.8487	-0.556084071809573	-2.40363	5e-05	0.000176968	yes	-
ENSMUSG00000001774	ENSMUSG00000001774	Chordc1	9:18292124-18317442	mouse_13	mouse_14	OK	33.4592	46.0304	0.46018402814667	0.93127	0.10965	0.175923	no	-
ENSMUSG00000035649	ENSMUSG00000035649	Zcchc7	4:44755876-44932215	mouse_13	mouse_14	OK	7.69549	16.113	1.06614003106548	1.2479	0.02225	0.044793	yes	up
ENSMUSG00000008035	ENSMUSG00000008035	Mid1ip1	X:10707175-10719690	mouse_13	mouse_14	OK	15.7229	38.4928	1.29172127878498	3.28357	5e-05	0.000176968	yes	up
ENSMUSG00000027324	ENSMUSG00000027324	Rpusd2	2:119034789-119039769	mouse_13	mouse_14	OK	1.6497	2.08246	0.336085092062824	0.783589	0.1775	0.261714	no	-
ENSMUSG00000036990	ENSMUSG00000036990	Otud4	8:79639617-79677724	mouse_13	mouse_14	OK	1.32309	2.08133	0.653594525264292	1.25474	0.00665	0.0153015	yes	-
ENSMUSG00000025577	ENSMUSG00000025577	Cbx2	11:119022961-119031270	mouse_13	mouse_14	OK	1.50848	4.00442	1.40849772907178	3.69546	5e-05	0.000176968	yes	up
ENSMUSG00000039209	ENSMUSG00000039209	Rpl39l	16:10170225-10174911	mouse_13	mouse_14	OK	39.6744	15.3748	-1.36764076163605	-3.49623	5e-05	0.000176968	yes	down
ENSMUSG00000031824	ENSMUSG00000031824	6430548M08Rik	8:119910359-124345724	mouse_13	mouse_14	OK	1.02903	1.09261	0.0864934896274249	0.0118143	0.942	0.956704	no	-
ENSMUSG00000042675	ENSMUSG00000042675	Ypel3	7:126776954-126780514	mouse_13	mouse_14	OK	49.2833	64.7753	0.394344930270232	1.40523	0.0137	0.0291623	yes	-
ENSMUSG00000018906	ENSMUSG00000018906	P4ha2	11:54100094-54131665	mouse_13	mouse_14	OK	117.151	237.053	1.01684038197245	4.58758	5e-05	0.000176968	yes	up
ENSMUSG00000032583	ENSMUSG00000032583	Mon1a	9:107888150-107903139	mouse_13	mouse_14	OK	4.195	6.25911	0.577286720315526	1.59574	0.00575	0.0134513	yes	-
ENSMUSG00000020166	ENSMUSG00000020166	Cnot2	10:116485160-116583515	mouse_13	mouse_14	OK	27.0686	40.2217	0.571353786853569	1.66612	0.00175	0.00462373	yes	-
ENSMUSG00000033083	ENSMUSG00000033083	Tbc1d4	14:101442359-101609191	mouse_13	mouse_14	OK	1.39793	1.26093	-0.148803933676489	-0.27562	0.59965	0.683055	no	-
ENSMUSG00000022867	ENSMUSG00000022867	Usp25	16:77013705-77116780	mouse_13	mouse_14	OK	1.9957	1.52745	-0.385769711235276	-0.699904	0.1374	0.212335	no	-
ENSMUSG00000067851	ENSMUSG00000067851	Arfgef1	1:10137570-10232670	mouse_13	mouse_14	OK	3.05012	3.69672	0.277379770540518	0.423724	0.41415	0.511871	no	-
ENSMUSG00000031502	ENSMUSG00000031502	Col4a1	8:11187754-11449287	mouse_13	mouse_14	OK	149.501	285.187	0.931753084763687	1.96662	0.0003	0.000933076	yes	-
ENSMUSG00000028973	ENSMUSG00000028973	Abcb8	5:24393662-24410054	mouse_13	mouse_14	OK	17.2282	9.99121	-0.786040663464747	-2.31873	5e-05	0.000176968	yes	-
ENSMUSG00000047648	ENSMUSG00000047648	Fbxo30	10:11281329-11298052	mouse_13	mouse_14	OK	5.66477	23.1828	2.03296553812249	6.63493	5e-05	0.000176968	yes	up
ENSMUSG00000079553	ENSMUSG00000079553	Kifc1	17:33875658-33890661	mouse_13	mouse_14	OK	3.46603	4.28261	0.305206161092433	0.6856	0.18365	0.269198	no	-
ENSMUSG00000071637	ENSMUSG00000071637	Cebpd	16:15887285-16146851	mouse_13	mouse_14	OK	2.49583	10.0104	2.00390804768668	2.16105	0.0022	0.0056773	yes	up
ENSMUSG00000030890	ENSMUSG00000030890	Ilk	7:105731729-105744361	mouse_13	mouse_14	OK	157.197	164.709	0.0673457037192525	0.213741	0.6982	0.766972	no	-
